corpus_id,title,doi,semantic_scholar_id,resolved,open_access_pdf_url,open_access_status,landing_url,retrieved_at,error
DCM-00626,Increasing Transparency to Design Inclusive Conversational Agents (CAs): Perspectives and Open Issues,10.1145/3571884.3604304,bc26e9306512c9acad45ec6d9a6cc0ea11b501f4,true,,CLOSED,https://www.semanticscholar.org/paper/bc26e9306512c9acad45ec6d9a6cc0ea11b501f4,2026-09-01T00:53:01.841609+00:00,
DCM-00628,Conversational Agents for Physical World Navigation,10.1007/978-3-319-95579-7_4,d9999a5d4214c6bf890b945f47fbe9ee470ab58a,true,,CLOSED,https://www.semanticscholar.org/paper/d9999a5d4214c6bf890b945f47fbe9ee470ab58a,2026-09-01T00:53:01.841609+00:00,
DCM-00629,Conversational Style: Beyond the Nuts and Bolts of Conversation,10.1007/978-3-319-95579-7_8,be6ca4239acd952b14f3f62ce3f7dc433a92b8f9,true,,CLOSED,https://www.semanticscholar.org/paper/be6ca4239acd952b14f3f62ce3f7dc433a92b8f9,2026-09-01T00:53:01.841609+00:00,
DCM-00630,Design and Evaluation of a Historical Conversational Agent Embodying Carlo Pisacane,10.5220/0015073600004021,fb10c5fa6b503b132d254af2d2d69b050bf8cf72,true,https://doi.org/10.5220/0015073600004021,GOLD,https://www.semanticscholar.org/paper/fb10c5fa6b503b132d254af2d2d69b050bf8cf72,2026-09-01T00:53:01.841609+00:00,
DCM-00632,Conversational and Discourse Analysis Tools,10.4135/9781071878699.n11,44b434b9ac561421e11c10e0007ec51bcae71642,true,,,https://www.semanticscholar.org/paper/44b434b9ac561421e11c10e0007ec51bcae71642,2026-09-01T00:53:01.841609+00:00,
DCM-00634,Recipient Design for Conversational Agents: Tailoring Agent’s Utterance to User’s Knowledge,10.1145/3469595.3469625,61a8b48be70d9cb383be97783da5e2c8217d7904,true,,,https://www.semanticscholar.org/paper/61a8b48be70d9cb383be97783da5e2c8217d7904,2026-09-01T00:53:01.841609+00:00,
DCM-00635,Consommé-I: Conversational AI as Design Method in a Domestic Installation Case,10.2139/ssrn.6886398,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00636,Conversational Speech Interfaces and Technologies,10.1201/9781420088861-8,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00637,Crossing the Line? The Paradox of Human-Like Design in Conversational Agents,10.1145/3719160.3737612,91f308c1835cde3f011f8b3356e700cec1c7b9e9,true,,,https://www.semanticscholar.org/paper/91f308c1835cde3f011f8b3356e700cec1c7b9e9,2026-09-01T00:53:01.841609+00:00,
DCM-00638,The Design of VoIP Systems with High Perceptual Conversational Quality,10.1201/9781420093391-6,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00641,Safety First: Conversational Agents for Health Care,10.1007/978-3-319-95579-7_3,74a9251eb755f2471b40617d59fe774ecd35db43,true,,CLOSED,https://www.semanticscholar.org/paper/74a9251eb755f2471b40617d59fe774ecd35db43,2026-09-01T00:53:01.841609+00:00,
DCM-00642,Towards Trustworthy Conversational Agents for Children,10.1145/3501712.3538826,4064806fee66b5d06f373a8ccea8f511bbebfc52,true,,CLOSED,https://www.semanticscholar.org/paper/4064806fee66b5d06f373a8ccea8f511bbebfc52,2026-09-01T00:53:01.841609+00:00,
DCM-00645,Enhancing Human-Centered Communication Design in AI Health Conversational Agents (Preprint),10.2196/preprints.96695,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,e2bef08d8af132f7563d19137bb4cf24cbbc2e62,true,https://doi.org/10.31234/osf.io/nfas4,GOLD,https://www.semanticscholar.org/paper/e2bef08d8af132f7563d19137bb4cf24cbbc2e62,2026-09-01T00:53:01.841609+00:00,
DCM-00648,Conversational techniques in computer-aided bearing design,10.1016/0041-2678(70)90047-3,4e6e6ff61730058aa02fd3eb42100a20798162c5,true,,CLOSED,https://www.semanticscholar.org/paper/4e6e6ff61730058aa02fd3eb42100a20798162c5,2026-09-01T00:53:01.841609+00:00,
DCM-00649,CADS (Conversational Analyser and Drafting system) developed by IHI,10.1016/0010-4485(74)90182-1,9d4ab775a4bff39ecaebfb8e3fcca7aae5182bd2,true,,CLOSED,https://www.semanticscholar.org/paper/9d4ab775a4bff39ecaebfb8e3fcca7aae5182bd2,2026-09-01T00:53:01.841609+00:00,
DCM-00650,Building a Social Conversational Pedagogical Agent,10.4018/978-1-60960-617-6.ch006,96d31f71e74b0417275bb333dd3f4f7666ed4ab8,true,,CLOSED,https://www.semanticscholar.org/paper/96d31f71e74b0417275bb333dd3f4f7666ed4ab8,2026-09-01T00:53:01.841609+00:00,
DCM-00651,Exploring Design Opportunities for Reflective Conversational Agents to Reduce Compulsive Smartphone Use,10.1145/3571884.3604305,3e624dcc432de78a3c13e84dabdfb49b6b0d3e6e,true,,CLOSED,https://www.semanticscholar.org/paper/3e624dcc432de78a3c13e84dabdfb49b6b0d3e6e,2026-09-01T00:53:01.841609+00:00,
DCM-00653,Conversational Co-Design with Machine Agency,10.54941/ahfe1007361,517866aba206361b0f3cc95a3a3c411f3c1353b1,true,https://openaccess-api.cms-conferences.org/articles/download/978-1-964867-81-6_5,BRONZE,https://www.semanticscholar.org/paper/517866aba206361b0f3cc95a3a3c411f3c1353b1,2026-09-01T00:53:01.841609+00:00,
DCM-00654,Conversational Composites: Unexpected Layers,10.1007/978-3-032-14200-9_4,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00657,Sequence management UX patterns,10.1145/3304087.3304094,c2da98fd5ca76ba04af0b67ed7057f64262d4fc5,true,,CLOSED,https://www.semanticscholar.org/paper/c2da98fd5ca76ba04af0b67ed7057f64262d4fc5,2026-09-01T00:53:01.841609+00:00,
DCM-00658,Conversation management UX patterns,10.1145/3304087.3304095,446a696a7b31adb675669c36c5748349b5f384c9,true,,CLOSED,https://www.semanticscholar.org/paper/446a696a7b31adb675669c36c5748349b5f384c9,2026-09-01T00:53:01.841609+00:00,
DCM-00659,Voice UX in Banking: Designing Conversational AI for Financial Assistants,10.70528/ijlrp.v6.i7.1687,4393351ae0701136a6b2f53b419e739f47c24c92,true,https://www.ijlrp.com/papers/2025/7/1687.pdf,HYBRID,https://www.semanticscholar.org/paper/4393351ae0701136a6b2f53b419e739f47c24c92,2026-09-01T00:53:01.841609+00:00,
DCM-00660,References,10.1145/3304087.3304102,53774f09f7ca35a3c6174e8f76ff76032c7fd58a,true,,CLOSED,https://www.semanticscholar.org/paper/53774f09f7ca35a3c6174e8f76ff76032c7fd58a,2026-09-01T00:53:01.841609+00:00,
DCM-00661,Conclusion,10.1145/3304087.3304097,ad9587a6aa71d409c253708e160e6ed316a1bee1,true,,CLOSED,https://www.semanticscholar.org/paper/ad9587a6aa71d409c253708e160e6ed316a1bee1,2026-09-01T00:53:01.841609+00:00,
DCM-00662,Preface,10.1145/3304087.3304088,9671f3d9d1f3a4c51053445a762ea3e1a7f16907,true,,CLOSED,https://www.semanticscholar.org/paper/9671f3d9d1f3a4c51053445a762ea3e1a7f16907,2026-09-01T00:53:01.841609+00:00,
DCM-00663,Conversation authoring,10.1145/3304087.3304091,bb8eaba565fcabbce3f3f053fb9352531f0f1bf8,true,,CLOSED,https://www.semanticscholar.org/paper/bb8eaba565fcabbce3f3f053fb9352531f0f1bf8,2026-09-01T00:53:01.841609+00:00,
DCM-00664,Introduction,10.1145/3304087.3304089,e45ebc2fead43d7cf001ca5445ca63dd1c250593,true,,CLOSED,https://www.semanticscholar.org/paper/e45ebc2fead43d7cf001ca5445ca63dd1c250593,2026-09-01T00:53:01.841609+00:00,
DCM-00665,Conversation analysis,10.1145/3304087.3304090,e8530be84df1f96fdddac53b200835bafed350b7,true,,CLOSED,https://www.semanticscholar.org/paper/e8530be84df1f96fdddac53b200835bafed350b7,2026-09-01T00:53:01.841609+00:00,
DCM-00666,Natural conversation framework,10.1145/3304087.3304092,254123464d6428d56aafa28f39546d96f6d0c4af,true,,CLOSED,https://www.semanticscholar.org/paper/254123464d6428d56aafa28f39546d96f6d0c4af,2026-09-01T00:53:01.841609+00:00,
DCM-00667,"Key Points from Part II: Conversational Writing—UX Writing, Social Media, Mobile",10.4324/9781003430612-12,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00668,UX Design and Evaluation on Conversational Bot Supporting Multi-Turn and Multi-Domain Dialogues,10.1109/platcon55845.2022.9932056,6ac443bbbcf76b130ac1e3da37d8e22ce207a54f,true,,,https://www.semanticscholar.org/paper/6ac443bbbcf76b130ac1e3da37d8e22ce207a54f,2026-09-01T00:53:01.841609+00:00,
DCM-00669,UX Design and Evaluation on Conversational Bot Supporting Multi-Turn and Multi-Domain Dialogues,10.1109/platcon55845.2022.9932091,1076b9f815b4a632552bf759a53cde2bd413af1a,true,,,https://www.semanticscholar.org/paper/1076b9f815b4a632552bf759a53cde2bd413af1a,2026-09-01T00:53:01.841609+00:00,
DCM-00670,Appendix B: Dialog design pseudocode,10.1145/3304087.3304099,aedcf9022582e08d88559aa3c8e0582e7224e347,true,,CLOSED,https://www.semanticscholar.org/paper/aedcf9022582e08d88559aa3c8e0582e7224e347,2026-09-01T00:53:01.841609+00:00,
DCM-00671,Appendix C: NCF pattern language summary,10.1145/3304087.3304100,6ea68f0e6d1e46418d7fe29748f3df999f0249d3,true,,CLOSED,https://www.semanticscholar.org/paper/6ea68f0e6d1e46418d7fe29748f3df999f0249d3,2026-09-01T00:53:01.841609+00:00,
DCM-00672,Teaching Agents When They Fail: End User Development in Goal-Oriented Conversational Agents,10.1007/978-3-319-95579-7_6,a4a114f62dbeb787748b241c02366ea5f4251a15,true,,CLOSED,https://www.semanticscholar.org/paper/a4a114f62dbeb787748b241c02366ea5f4251a15,2026-09-01T00:53:01.841609+00:00,
DCM-00673,Appendix A: Conversation analysis transcription conventions,10.1145/3304087.3304098,00ee3c695a936602cf78cf1f3f7244e5662d7372,true,,CLOSED,https://www.semanticscholar.org/paper/00ee3c695a936602cf78cf1f3f7244e5662d7372,2026-09-01T00:53:01.841609+00:00,
DCM-00674,Appendix D: Sample conversation with Alma,10.1145/3304087.3304101,a0d88d3fd73d5e7f85922dd289791acc9ba1d77e,true,,CLOSED,https://www.semanticscholar.org/paper/a0d88d3fd73d5e7f85922dd289791acc9ba1d77e,2026-09-01T00:53:01.841609+00:00,
DCM-00675,Analysis of Conversational AI Agent UX Based on Users’ Cultural and Linguistic Backgrounds,10.14695/kjsos.2026.29.1.3,6f5052110f246a86d5199931cf42bbd8c405175d,true,,CLOSED,https://www.semanticscholar.org/paper/6f5052110f246a86d5199931cf42bbd8c405175d,2026-09-01T00:53:01.841609+00:00,
DCM-00677,Helping Users Reflect on Their Own Health-Related Behaviors,10.1007/978-3-319-95579-7_5,6be74d79615503404dac662f895ed1a11d52a4de,true,,CLOSED,https://www.semanticscholar.org/paper/6be74d79615503404dac662f895ed1a11d52a4de,2026-09-01T00:53:01.841609+00:00,
DCM-00678,Recovering from Dialogue Failures Using Multiple Agents in Wealth Management Advice,10.1007/978-3-319-95579-7_7,d5427c679982000c29ecf73fa22b08ca6b5ad305,true,,CLOSED,https://www.semanticscholar.org/paper/d5427c679982000c29ecf73fa22b08ca6b5ad305,2026-09-01T00:53:01.841609+00:00,
DCM-00679,Adapting to Customer Initiative: Insights from Human Service Encounters,10.1007/978-3-319-95579-7_2,f3e7bdc3284986f2b5f65e2617e02ed2e9abc9c9,true,,CLOSED,https://www.semanticscholar.org/paper/f3e7bdc3284986f2b5f65e2617e02ed2e9abc9c9,2026-09-01T00:53:01.841609+00:00,
DCM-00684,A Study of Emotional UX on Non-purpose Interaction with Conversational AI,10.35280/kotpm.2021.24.2.14,0a26766f2cfc9b1af38bed344884ad61b9646960,true,,CLOSED,https://www.semanticscholar.org/paper/0a26766f2cfc9b1af38bed344884ad61b9646960,2026-09-01T00:53:01.841609+00:00,
DCM-00686,"CONVERSATIONAL AI AND VIRTUAL AGENTS IN SERVICENOW ITSM: CONTAINMENT RATES, FAILURE MODES, AND UX DESIGN PRINCIPLES",10.34218/ijhcir_02_01_001,5fa3415e5bd9f5f8c9da404bddd9435a7dbb5837,true,,,https://www.semanticscholar.org/paper/5fa3415e5bd9f5f8c9da404bddd9435a7dbb5837,2026-09-01T00:53:01.841609+00:00,
DCM-00687,Exploring AI Conversational Chatbot UX Design: Insights from High School,10.1007/978-3-031-84371-6_18,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00689,Artificial Speech is Culture:,10.1007/978-3-031-05434-1_9,87d6360db2c3df93e0ead14675e39b4a92963b7f,true,,,https://www.semanticscholar.org/paper/87d6360db2c3df93e0ead14675e39b4a92963b7f,2026-09-01T00:53:01.841609+00:00,
DCM-00691,Voice user interface principles for a conversational agent,10.1145/964528.964536,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00692,User-Interface-Design,10.1007/978-3-662-48370-1_5,b6cf46dc1973780800c84af06db66d6cf36ee015,true,,CLOSED,https://www.semanticscholar.org/paper/b6cf46dc1973780800c84af06db66d6cf36ee015,2026-09-01T00:53:01.841609+00:00,
DCM-00697,Lightweight Techniques to Encourage Innovative User Interface Design,10.1201/9780203734544-5,14d3aac71ce9d7bdc8c4d9732eabc48a830be79b,true,,CLOSED,https://www.semanticscholar.org/paper/14d3aac71ce9d7bdc8c4d9732eabc48a830be79b,2026-09-01T00:53:01.841609+00:00,
DCM-00698,Standards in user-interface design,10.4324/9780203471333_chapter_15,b843f3c40574fc8e638b505c4ca21408c174c197,true,,CLOSED,https://www.semanticscholar.org/paper/b843f3c40574fc8e638b505c4ca21408c174c197,2026-09-01T00:53:01.841609+00:00,
DCM-00699,Methods for User Interface Design,10.1201/9781003063971-5,437817873dca4d5d485c6b14332b5246a4b40bb8,true,,,https://www.semanticscholar.org/paper/437817873dca4d5d485c6b14332b5246a4b40bb8,2026-09-01T00:53:01.841609+00:00,
DCM-00700,ETAG-based Design: User Interface Design as User Mental Model Design,10.1007/978-1-4471-1001-9_5,0bb07b168e3216286b947a8c5b63bd2e07db064e,true,,CLOSED,https://www.semanticscholar.org/paper/0bb07b168e3216286b947a8c5b63bd2e07db064e,2026-09-01T00:53:01.841609+00:00,
DCM-00701,Transforming User-Centered Analysis into User Interface: The Design of New- Generation Products,10.1201/9780203734544-11,696e575f11580ad607d7f1dd32fcf291f8cd0100,true,,CLOSED,https://www.semanticscholar.org/paper/696e575f11580ad607d7f1dd32fcf291f8cd0100,2026-09-01T00:53:01.841609+00:00,
DCM-00702,Mind the Gap: Surviving the Dangers of User Interface Design,10.1201/9780203734544-7,4886cfc72347769369461d1e9c4c1a24a604d816,true,,CLOSED,https://www.semanticscholar.org/paper/4886cfc72347769369461d1e9c4c1a24a604d816,2026-09-01T00:53:01.841609+00:00,
DCM-00703,User Interface Design: The Empirical Cases,10.1201/9781003063971-3,58ddc907d45e8cb50c2e2e4bdc4a8ca94edf9746,true,,,https://www.semanticscholar.org/paper/58ddc907d45e8cb50c2e2e4bdc4a8ca94edf9746,2026-09-01T00:53:01.841609+00:00,
DCM-00704,User Interface Design: Advice to the Designer,10.1201/9781003063971-6,c352f8ffc0aae671e1c30fb1be359c90bb9b6ef7,true,,,https://www.semanticscholar.org/paper/c352f8ffc0aae671e1c30fb1be359c90bb9b6ef7,2026-09-01T00:53:01.841609+00:00,
DCM-00705,Model-Based User Interface Design: Successive Transformations of a Task/Object Model,10.1201/9780203734544-4,9677562f9e32539e99ba177859af3d420320686a,true,,CLOSED,https://www.semanticscholar.org/paper/9677562f9e32539e99ba177859af3d420320686a,2026-09-01T00:53:01.841609+00:00,
DCM-00707,Transforming User-Centered Analysis into User Interface: The Redesign of Complex Legacy Systems,10.1201/9780203734544-8,1613d8f7c866d27813b32f2acd5c9ee6ab94b586,true,,CLOSED,https://www.semanticscholar.org/paper/1613d8f7c866d27813b32f2acd5c9ee6ab94b586,2026-09-01T00:53:01.841609+00:00,
DCM-00709,"User Interface, System Design",10.1007/springerreference_71005,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00710,The Ul War Room and Design Prism: A User Interface Design Approach from Multiple Perspectives,10.1201/9780203734544-10,d82a13bd8de74ecf881f959ce801dd5c4a74f7da,true,,CLOSED,https://www.semanticscholar.org/paper/d82a13bd8de74ecf881f959ce801dd5c4a74f7da,2026-09-01T00:53:01.841609+00:00,
DCM-00712,Combinatorial Optimization for User Interface Design,10.1093/oso/9780198799603.003.0005,532f54574e1fb234043cadaa35a0dc790b2cefb2,true,,CLOSED,https://www.semanticscholar.org/paper/532f54574e1fb234043cadaa35a0dc790b2cefb2,2026-09-01T00:53:01.841609+00:00,
DCM-00713,User Interface Design,10.1007/978-3-030-17427-9_5,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00715,A Study on the Conversational User Interface Integration System,10.18208/ksdc.2021.27.2.467,34db5fb850339722d2f6f23740321377fd3a9664,true,,CLOSED,https://www.semanticscholar.org/paper/34db5fb850339722d2f6f23740321377fd3a9664,2026-09-01T00:53:01.841609+00:00,
DCM-00717,The Importance of Speech User Interface Design,10.1201/b10461-6,d08b57ae089670213dad0604231a1c0692e108b5,true,,CLOSED,https://www.semanticscholar.org/paper/d08b57ae089670213dad0604231a1c0692e108b5,2026-09-01T00:53:01.841609+00:00,
DCM-00718,Memolet: Reifying the Reuse of User-AI Conversational Memories,10.1145/3654777.3676388,168869ca733980335cc72fb44fe35c0508c32801,true,,CLOSED,https://www.semanticscholar.org/paper/168869ca733980335cc72fb44fe35c0508c32801,2026-09-01T00:53:01.841609+00:00,
DCM-00719,Transforming Representations in User-Centered Design,10.1201/9780203734544-3,3b009e7c804347db2a23e00a1ae3a684fdd98644,true,,CLOSED,https://www.semanticscholar.org/paper/3b009e7c804347db2a23e00a1ae3a684fdd98644,2026-09-01T00:53:01.841609+00:00,
DCM-00720,Ergonomics of human-system interaction,10.3403/30438670,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00721,User Interfaces,10.1201/9781003063971-4,7a7f3e3fc21bce6671575771da9aa3c61b5181a0,true,,,https://www.semanticscholar.org/paper/7a7f3e3fc21bce6671575771da9aa3c61b5181a0,2026-09-01T00:53:01.841609+00:00,
DCM-00722,Ergonomics of human-system interaction,10.3403/30438670u,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00723,Usability Engineering and User Interface Management,10.1007/978-3-642-76283-3_12,e294a1132e1c70e44be91f815cb3f19600782f8a,true,,CLOSED,https://www.semanticscholar.org/paper/e294a1132e1c70e44be91f815cb3f19600782f8a,2026-09-01T00:53:01.841609+00:00,
DCM-00724,Design Notations and User Interface Management Systems,10.1007/978-3-642-70041-5_10,016f77add63ec85bcf7a646c6bdf5be0b0e0f3ea,true,,CLOSED,https://www.semanticscholar.org/paper/016f77add63ec85bcf7a646c6bdf5be0b0e0f3ea,2026-09-01T00:53:01.841609+00:00,
DCM-00725,A Conversational User Interface for Stock Analysis,10.1109/bigdata47090.2019.9005635,533e72f1772a986901b1098e975ab23af64a17d7,true,,,https://www.semanticscholar.org/paper/533e72f1772a986901b1098e975ab23af64a17d7,2026-09-01T00:53:01.841609+00:00,
DCM-00727,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633314.633320,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00728,Identification card systems. Man-machine interface,10.3403/02593168,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,2e6c62676514df2457f0a47a9657d9d0eb88aa26,true,,CLOSED,https://www.semanticscholar.org/paper/2e6c62676514df2457f0a47a9657d9d0eb88aa26,2026-09-01T00:53:01.841609+00:00,
DCM-00730,Identification card systems. Human-machine interface,10.3403/02593168u,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00731,Identification card systems. Human-machine interface,10.3403/30164626,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00732,Persona Design Study of Voice User Interface: Focusing on Korean Vocabulary Analysis of Genderlect,10.31678/sdc81.3,48466265dbc56c5cb4f56b57a2f13c1af0405d41,true,,,https://www.semanticscholar.org/paper/48466265dbc56c5cb4f56b57a2f13c1af0405d41,2026-09-01T00:53:01.841609+00:00,
DCM-00733,Interface Design and Usability Evaluation of Voice-Based User Interfaces,10.1201/9780429343513-10,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00734,Personality,10.1007/978-1-4842-4125-7_3,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00735,Introduction to VUI,10.1007/978-1-4842-4125-7_1,a00a893af0d350ea79f65f2b9c492851bfb4b19d,true,,CLOSED,https://www.semanticscholar.org/paper/a00a893af0d350ea79f65f2b9c492851bfb4b19d,2026-09-01T00:53:01.841609+00:00,
DCM-00736,Principles of VUI,10.1007/978-1-4842-4125-7_2,f24b8db76aa70997c7f0d5a007d575d57655dec3,true,,CLOSED,https://www.semanticscholar.org/paper/f24b8db76aa70997c7f0d5a007d575d57655dec3,2026-09-01T00:53:01.841609+00:00,
DCM-00737,Voice-Enabled User Interfaces for Mobile Devices,10.4018/978-1-59904-871-0.ch027,691e2bd6d51ad2eca69e1d65c64280f31b535ff1,true,,CLOSED,https://www.semanticscholar.org/paper/691e2bd6d51ad2eca69e1d65c64280f31b535ff1,2026-09-01T00:53:01.841609+00:00,
DCM-00738,USER INTERFACE DESIGN FOR VOICE CONTROL SYSTEMS,10.5220/0002602100210026,55da9eb70744d19e47af70169a2792ea7c918cfb,true,https://doi.org/10.5220/0002602100210026,GOLD,https://www.semanticscholar.org/paper/55da9eb70744d19e47af70169a2792ea7c918cfb,2026-09-01T00:53:01.841609+00:00,
DCM-00740,"Design And Implementation Of Voice, Touch And Gesture Based Natural User Interface (Nui)",10.26634/jpr.4.1.13642,c62445d4366a203a54d067489e7bf93007afadbb,true,,CLOSED,https://www.semanticscholar.org/paper/c62445d4366a203a54d067489e7bf93007afadbb,2026-09-01T00:53:01.841609+00:00,
DCM-00741,Voice User Interface Design for Novice and Experienced Users,10.1007/978-1-4020-2676-8_3,e081560c7622d690752f46b21d4db4cf1dc19ea1,true,,CLOSED,https://www.semanticscholar.org/paper/e081560c7622d690752f46b21d4db4cf1dc19ea1,2026-09-01T00:53:01.841609+00:00,
DCM-00742,User Interface/User Experience Design of a Voice of Customer Application using Design Thinking Method,10.1109/itis67966.2025.11309110,f625fbbd05c8f21ee04ac652788cab46e0a4c505,true,,,https://www.semanticscholar.org/paper/f625fbbd05c8f21ee04ac652788cab46e0a4c505,2026-09-01T00:53:01.841609+00:00,
DCM-00743,The Power of Multi-Modal Interactions,10.1007/978-1-4842-4125-7_4,099fc0a7416a59583442e696faad70bb187fea78,true,,CLOSED,https://www.semanticscholar.org/paper/099fc0a7416a59583442e696faad70bb187fea78,2026-09-01T00:53:01.841609+00:00,
DCM-00745,Optimizing speech naturalness in voice user interface design: A weakly-supervised approach,10.1109/wict.2011.6141225,6932c4967fdcf14d877b0e25a9291b31257b20c8,true,,CLOSED,https://www.semanticscholar.org/paper/6932c4967fdcf14d877b0e25a9291b31257b20c8,2026-09-01T00:53:01.841609+00:00,
DCM-00747,Tools to Support Voice User Interface Design,10.1145/3338286.3344424,fae62f5eb046fb7cd235147f74bb04cf77afa376,true,,,https://www.semanticscholar.org/paper/fae62f5eb046fb7cd235147f74bb04cf77afa376,2026-09-01T00:53:01.841609+00:00,
DCM-00748,User Interface Design for Natural Language Systems: From Research to Reality,10.1007/978-0-387-68439-0_2,9bda4c0e555fef6b381d2a45a413ce32aafef666,true,,CLOSED,https://www.semanticscholar.org/paper/9bda4c0e555fef6b381d2a45a413ce32aafef666,2026-09-01T00:53:01.841609+00:00,
DCM-00749,Voice Messaging User Interface,10.1007/978-1-4757-2980-1_12,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00750,An improvement design of a four-quadrant and voice interaction user interface of a smartphone for the visually impaired user,10.1109/gcce.2016.7800369,377f6aec9bd4d713d7e1d00d3aa29e40296cb593,true,,CLOSED,https://www.semanticscholar.org/paper/377f6aec9bd4d713d7e1d00d3aa29e40296cb593,2026-09-01T00:53:01.841609+00:00,
DCM-00751,User interface design of voice controlled consumer electronics,10.1016/0165-5817(96)81590-7,c48ecac482f30c7930bec08a8e9adfe5f8a9e27e,true,,CLOSED,https://www.semanticscholar.org/paper/c48ecac482f30c7930bec08a8e9adfe5f8a9e27e,2026-09-01T00:53:01.841609+00:00,
DCM-00752,Information technology. Document processing and related communication. User interface to telephone-based services. Voice messaging applications,10.3403/00527580u,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00754,Information technology. Document processing and related communication. User interface to telephone-based services. Voice messaging applications,10.3403/00527580,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00755,The Study on Consideration of Voice User Interface Design - Focused on Intelligent Voice Assistant on Smartphones -,10.18208/ksdc.2017.23.3.57,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00756,Voice messaging enhancing the user interface design based on field performance,10.1145/22339.22365,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00757,A design method using cooperative principle for conversational agent,10.1145/2658861.2658932,5b19d4cc4e4cfefb2aa9afa8edfdfdc8a1ec6968,true,,CLOSED,https://www.semanticscholar.org/paper/5b19d4cc4e4cfefb2aa9afa8edfdfdc8a1ec6968,2026-09-01T00:53:01.841609+00:00,
DCM-00758,From Meta-Requirements to Design Principles: Building a Conversational Agent for Domestic Violence Survivor Support,10.2139/ssrn.5400010,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00761,Toward Design Archetypes for Conversational Agent Personality,10.1109/smc42975.2020.9283254,ce206db5ecc73697941c750a1ebebe9b99ab475a,true,,,https://www.semanticscholar.org/paper/ce206db5ecc73697941c750a1ebebe9b99ab475a,2026-09-01T00:53:01.841609+00:00,
DCM-00762,Modeling Knowledge and Reasoning in Conversational Recommendation Agents,10.4018/978-1-59904-108-7.ch013,73117e7358e32edaea518a6a200dc0e27ed4550f,true,,CLOSED,https://www.semanticscholar.org/paper/73117e7358e32edaea518a6a200dc0e27ed4550f,2026-09-01T00:53:01.841609+00:00,
DCM-00764,Emotion and Personality in a Conversational Agent,10.7551/mitpress/2697.003.0009,a068668b7b9aef0ea2f4041ab9d09d2ad5385fb6,true,,CLOSED,https://www.semanticscholar.org/paper/a068668b7b9aef0ea2f4041ab9d09d2ad5385fb6,2026-09-01T00:53:01.841609+00:00,
DCM-00766,Deep learning neural machine translation conversational agent,10.31979/etd.rwkp-9vpa,5974fe6e872a6115ea88d06af8cb4af9a2d437ec,true,,,https://www.semanticscholar.org/paper/5974fe6e872a6115ea88d06af8cb4af9a2d437ec,2026-09-01T00:53:01.841609+00:00,
DCM-00767,Co-design and evaluation of a smartphone-based mental health promotion and anti-stigma embodied conversational agent for church-affiliated Black adults,10.17760/d20620618,417645f2b58851174547790a117b77c25d131522,true,https://repository.library.northeastern.edu/files/neu:4f22ww26h/fulltext.pdf,GOLD,https://www.semanticscholar.org/paper/417645f2b58851174547790a117b77c25d131522,2026-09-01T00:53:01.841609+00:00,
DCM-00768,Motivation and Design of the Conversational Components of DraftAgent for Human-Agent Negotiation,10.1145/3423325.3423734,de70c9e16a454b774983d20e70195545ca48c6c5,true,,,https://www.semanticscholar.org/paper/de70c9e16a454b774983d20e70195545ca48c6c5,2026-09-01T00:53:01.841609+00:00,
DCM-00769,Heuristics Based User Experience Evaluation for Identifying Challenges in IoT Enabled Conversational Agent Design,10.1145/3765766.3765824,b219d9237116deb080c784caf499c2f8cc2dda7d,true,https://doi.org/10.1145/3765766.3765824,GOLD,https://www.semanticscholar.org/paper/b219d9237116deb080c784caf499c2f8cc2dda7d,2026-09-01T00:53:01.841609+00:00,
