candidate_id,corpus_id,title,doi,url,license,version,source_name,path,downloaded,pdf_signature,bytes,sha256,content_type,retrieved_at,error
DCM-00985-OA001,DCM-00985,CUMPRIMENTOS E DESPEDIDAS COMO RITUAIS CONVERSACIONAIS,10.17771/pucrio.escrita.6187,https://www.maxwell.vrac.puc-rio.br/6187/6187.PDF,,publishedVersion,Revista escrita/Escrita,library/staging/master-openalex/DCM-00985-OA001-CUMPRIMENTOS-E-DESPEDIDAS-COMO-RITUAIS-CONVERSACIONAIS.pdf,true,true,376594,9796bdbd8babb7c3a4927d547f465391de979a3fd3a173c10c1df018b0399141,application/pdf,2026-09-08T01:01:19.525560+00:00,
DCM-00991-OA002,DCM-00991,ANÁLISE DA PROPAGANDA ORAL À LUZ DOS ESTUDOS RETÓRICO-CONVERSACIONAIS,10.22533/at.ed.89518221115,https://ojs.brazilianjournals.com.br/ojs/index.php/BRJD/article/download/88456/60040,,publishedVersion,Brazilian Journal of Development,library/staging/master-openalex/DCM-00991-OA002-AN-LISE-DA-PROPAGANDA-ORAL-LUZ-DOS-ESTUDOS-RET-RICO-CONVERSACIONA.pdf,true,true,422944,da31493f0f668bfd3ffa6668541b28904a61e6b4dcc67a0c2d9288d2728db1d6,application/pdf,2026-09-08T01:01:19.692802+00:00,
DCM-00995-OA001,DCM-00995,A detecção de implicaturas conversacionais da ironia em textos de redes sociais através do aprendizado de máquina para português,10.11606/d.45.2018.tde-20230727-113522,http://www.teses.usp.br/teses/disponiveis/45/45134/tde-20230727-113522/publico/MartinsRayssaKullian.pdf,,publishedVersion,,library/staging/master-openalex/DCM-00995-OA001-A-detec-o-de-implicaturas-conversacionais-da-ironia-em-textos-de-.pdf,true,true,9559575,a195356a78884e4a278627b142294c7b7ca13ce9b2666e8a5ba58bfba5757ce3,application/pdf,2026-09-08T01:01:19.968708+00:00,
DCM-00997-OA001,DCM-00997,"A COMPLEXIDADE INTERACIONAL NA CENTRAL DE RESERVAS DE UMA COMPANHIA AÉREA: ENQUADRES, ALINHAMENTOS E SEQÜÊNCIAS CONVERSACIONAIS EM UM CONTEXTO INSTITUCIONAL",10.17771/pucrio.acad.5503,https://www.maxwell.vrac.puc-rio.br/5503/5503_1.PDF,,publishedVersion,,library/staging/master-openalex/DCM-00997-OA001-A-COMPLEXIDADE-INTERACIONAL-NA-CENTRAL-DE-RESERVAS-DE-UMA-COMPANH.pdf,true,true,219135,0667bafd69f59a59b276793937dab185ae8ec9f196e1da3402cad162f2558a00,application/pdf,2026-09-08T01:01:20.831397+00:00,
DCM-01014-OA002,DCM-01014,High Integrity Can Design Interfaces,10.2172/5791,https://www.osti.gov/servlets/purl/5791,,submittedVersion,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),library/staging/master-openalex/DCM-01014-OA002-High-Integrity-Can-Design-Interfaces.pdf,true,true,7840943,90eb55f9f990b6cdf334890c38380bb965912e11168acde243047746303280b6,application/pdf,2026-09-08T01:01:21.190531+00:00,
DCM-01019-OA001,DCM-01019,DISEÑO DE INTERFACES GRÁFICAS PARA RECURSOS DIDÁCTICOS DIGITALES,10.33324/daya.v0i5.189,http://revistas.uazuay.edu.ec/index.php/daya/article/download/189/187/,,publishedVersion,,library/staging/master-openalex/DCM-01019-OA001-DISE-O-DE-INTERFACES-GR-FICAS-PARA-RECURSOS-DID-CTICOS-DIGITALES.pdf,false,false,0,,,2026-09-08T01:01:21.210079+00:00,"URLError(ConnectionRefusedError(10061, 'Nenhuma conexão pôde ser feita porque a máquina de destino as recusou ativamente', None, 10061, None))"
DCM-01021-OA001,DCM-01021,Interfaces proactivas móviles desde Legacies Web: Un enfoque de diseño conductual,10.35537/10915/144700,http://sedici.unlp.edu.ar/bitstream/handle/10915/144700/Documento_completo.pdf?sequence=1,cc-by-nc-sa,publishedVersion,,library/staging/master-openalex/DCM-01021-OA001-Interfaces-proactivas-m-viles-desde-Legacies-Web-Un-enfoque-de-di.pdf,true,true,4771327,78e32beb4a3f4766a648a2f0378b816b2463e887c575c8b2b1ba2a6a667fcd1b,application/pdf,2026-09-08T01:01:21.285481+00:00,
DCM-01029-OA001,DCM-01029,Contribución al desarrollo de modelos de arquitectura software para el diseño de interfaces web de usuario inclusivas,10.20868/upm.thesis.68778,https://oa.upm.es/68778/1/LOURDES_MARCOS_PASCUAL.pdf,cc-by-nc-nd,publishedVersion,,library/staging/master-openalex/DCM-01029-OA001-Contribuci-n-al-desarrollo-de-modelos-de-arquitectura-software-pa.pdf,true,true,6401703,674890cf8c11d9f2137c5d5605e6d73f23153ddbfa7c357b408b5c27762f3776,application/pdf,2026-09-08T01:01:21.309142+00:00,
DCM-01035-OA001,DCM-01035,Interfaces narrativas. El pasaje de la producción transmediática al diseño de narrativas,10.35537/10915/134923,http://sedici.unlp.edu.ar/bitstream/handle/10915/134923/Documento_completo.pdf?sequence=1,cc-by-nc-sa,publishedVersion,,library/staging/master-openalex/DCM-01035-OA001-Interfaces-narrativas-El-pasaje-de-la-producci-n-transmedi-tica-a.pdf,true,true,19056227,696ae073f45da5b3660214b3b97fda540d96da0fa711492d342eea8904fe77cc,application/pdf,2026-09-08T01:01:21.336976+00:00,
DCM-01036-OA001,DCM-01036,La optimización de las capacidades conversacionales del alumnado con sordera con los compañeros de su edad,10.35376/10324/1438,https://uvadoc.uva.es/bitstream/10324/1438/1/TESIS203-120910.pdf,cc-by-nc-nd,publishedVersion,,library/staging/master-openalex/DCM-01036-OA001-La-optimizaci-n-de-las-capacidades-conversacionales-del-alumnado-.pdf,false,false,0,,,2026-09-08T01:01:22.130065+00:00,"URLError(TimeoutError(10060, 'Uma tentativa de conexão falhou porque o componente conectado não respondeu\r\ncorretamente após um período de tempo ou a conexão estabelecida falhou\r\nporque o host conectado não respondeu', None, 10060, None))"
DCM-01039-OA001,DCM-01039,Análisis semiótico del proceso de construcción de representaciones audiovisuales en interfaces de YouTube,10.24275/uama.7048.8708,http://zaloamati.azc.uam.mx/bitstream/11191/8708/1/Analisis_semiotico_2021.pdf,cc-by-nc-nd,publishedVersion,Universidad Autónoma Metropolitana. Unidad Azcapotzalco. División de Ciencias y Artes para el Diseño. eBooks,library/staging/master-openalex/DCM-01039-OA001-An-lisis-semi-tico-del-proceso-de-construcci-n-de-representacione.pdf,false,false,0,,,2026-09-08T01:01:23.229203+00:00,"URLError(TimeoutError(10060, 'Uma tentativa de conexão falhou porque o componente conectado não respondeu\r\ncorretamente após um período de tempo ou a conexão estabelecida falhou\r\nporque o host conectado não respondeu', None, 10060, None))"
DCM-01043-OA002,DCM-01043,Guía e interfaces para mejorar plataformas web de salud mediante técnicas de usabilidad y diseño centrado en el usuario,10.19083/tesis/685003,https://repositorioacademico.upc.edu.pe/bitstream/10757/685003/1/Vilca_MF.pdf,cc-by-nc-sa,submittedVersion,Repositorio Académico UPC (Universidad Peruana de Ciencias Aplicadas),library/staging/master-openalex/DCM-01043-OA002-Gu-a-e-interfaces-para-mejorar-plataformas-web-de-salud-mediante-.pdf,true,false,827,8b6e9d988bc23e00b03b4ce2e08fcd01a98e07e893c14f69b2d7ef03201f8d30,text/html; charset=UTF-8,2026-09-08T01:01:24.699291+00:00,response-is-not-pdf
DCM-01045-OA001,DCM-01045,Mapas conversacionales como estrategia de educación en personas con diabetes para prevenir complicaciones en los pies,10.11606/t.17.2023.tde-30062023-090058,http://www.teses.usp.br/teses/disponiveis/17/17139/tde-30062023-090058/publico/ERIKAKARINAQUISHPENARVAEZco.pdf,,publishedVersion,,library/staging/master-openalex/DCM-01045-OA001-Mapas-conversacionales-como-estrategia-de-educaci-n-en-personas-c.pdf,true,true,6205156,00e1f013b493ee92a4476fa4c4af3202e77d5376b23b46ef67ac7cfdcb93d338,application/pdf,2026-09-08T01:01:26.133805+00:00,
DCM-01112-OA002,DCM-01112,Controlling AI Agent Participation in Group Conversations: A Human-Centered Approach,10.1145/3708359.3712089,https://arxiv.org/pdf/2501.17258,cc-by-nc-nd,submittedVersion,arXiv (Cornell University),library/staging/master-openalex/DCM-01112-OA002-Controlling-AI-Agent-Participation-in-Group-Conversations-A-Human.pdf,true,true,3128676,a62b0e1baee9343672a5f246ae57cee74a9b4b3512837df0ef543bb4d3d9dc6e,application/pdf,2026-09-08T01:01:27.230978+00:00,
DCM-01310-OA002,DCM-01310,Chatbot-mediated public service delivery,10.5210/fm.v25i12.10598,https://eprints.qut.edu.au/204999/8/68712357.pdf,,submittedVersion,QUT ePrints (Queensland University of Technology),library/staging/master-openalex/DCM-01310-OA002-Chatbot-mediated-public-service-delivery.pdf,true,true,591082,ae22e8c000bcb6622bf4ed465cdf7d5f7b586b95b513f1ca2b83f89e62c913ca,application/pdf,2026-09-08T01:01:27.621184+00:00,
DCM-01440-OA002,DCM-01440,Usabilidade de um chatbot para pessoas com hipertensão e diabetes,10.59681/2175-4411.v16.iespecial.2024.1292,https://arca.fiocruz.br/bitstreams/21c762a5-6053-4e44-94da-20f0ac4ed4c2/download,other-oa,submittedVersion,Arca - Repositório Institucional da Fiocruz,library/staging/master-openalex/DCM-01440-OA002-Usabilidade-de-um-chatbot-para-pessoas-com-hipertens-o-e-diabetes.pdf,true,true,380813,811f434566cec395b49465c0230fdaf7b5c7cf7357c48622e04296366566ef04,application/pdf;charset=UTF-8,2026-09-08T01:01:28.327626+00:00,
DCM-01474-OA001,DCM-01474,Empowering Novice Users with AI: A Conversational Interface for Complex Product Troubleshooting,10.21606/iasdr.2025.584,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1648&context=iasdr,cc-by-nc,publishedVersion,,library/staging/master-openalex/DCM-01474-OA001-Empowering-Novice-Users-with-AI-A-Conversational-Interface-for-Co.pdf,false,false,0,,,2026-09-08T01:01:29.858488+00:00,<HTTPError 403: 'Forbidden'>
DCM-01475-OA001,DCM-01475,Meet the peer and the cook : Design and evaluation of persuasive Embodied Conversational Agents to support healthy ageing,10.18174/545783,https://edepot.wur.nl/545783,,publishedVersion,,library/staging/master-openalex/DCM-01475-OA001-Meet-the-peer-and-the-cook-Design-and-evaluation-of-persuasive-Em.pdf,true,true,13062000,7d2e24783b4f2dc2114ca0c782e3c51eedda22b5db07e9ac4695c40a9d9ddda0,application/pdf,2026-09-08T01:01:29.978653+00:00,
DCM-01477-OA001,DCM-01477,Design of a Conversational Recommender System in Education,10.21203/rs.3.rs-3111462/v1,https://www.researchsquare.com/article/rs-3111462/latest.pdf,cc-by,acceptedVersion,Research Square,library/staging/master-openalex/DCM-01477-OA001-Design-of-a-Conversational-Recommender-System-in-Education.pdf,true,true,1083998,e0fc5d87b99683b2a8ed9c3e90070abb718831add27014c8beeeeadadf8119ff,application/pdf,2026-09-08T01:01:35.554572+00:00,
DCM-01500-OA003,DCM-01500,Supporting eating behaviour of community-dwelling older adults: co-design of an embodied conversational agent,10.1080/24735132.2021.1885592,https://edepot.wur.nl/545050,,submittedVersion,Socio-Environmental Systems Modeling,library/staging/master-openalex/DCM-01500-OA003-Supporting-eating-behaviour-of-community-dwelling-older-adults-co.pdf,true,true,2944477,c2cc89b87063bd3fc18ee1f05e4e213952605209066dc28daf8b7fc25f4a1669,application/pdf,2026-09-08T01:01:36.760767+00:00,
DCM-01502-OA003,DCM-01502,Proposed Use of a Conversational Agent for Patient Empowerment,10.5220/0010414408170824,https://mural.maynoothuniversity.ie/id/eprint/15248/1/104144.pdf,,acceptedVersion,Maynooth University ePrints and eTheses Archive (Maynooth University),library/staging/master-openalex/DCM-01502-OA003-Proposed-Use-of-a-Conversational-Agent-for-Patient-Empowerment.pdf,true,true,903943,76351ef60b15566add96e85324e8efd4802c7b30f555bc0a03cc32170e1a603e,application/pdf,2026-09-08T01:01:38.213148+00:00,
DCM-01512-OA001,DCM-01512,"""Just Summarize it in a Bite-Sized Way"": Evaluating a Conversational Agent to Support Information-Seeking about Motor Neurone Disease Management",10.21606/iasdr.2025.1072,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1780&context=iasdr,cc-by-nc,publishedVersion,,library/staging/master-openalex/DCM-01512-OA001-Just-Summarize-it-in-a-Bite-Sized-Way-Evaluating-a-Conversational.pdf,false,false,0,,,2026-09-08T01:01:38.318229+00:00,<HTTPError 403: 'Forbidden'>
DCM-01531-OA001,DCM-01531,Towards humanized open-domain conversational agents,10.32657/10356/147791,https://dr.ntu.edu.sg/bitstream/10356/147791/2/Thesis%20%2836%29.pdf,cc-by-nc,publishedVersion,,library/staging/master-openalex/DCM-01531-OA001-Towards-humanized-open-domain-conversational-agents.pdf,false,false,0,,,2026-09-08T01:01:38.577540+00:00,<HTTPError 405: 'Not Allowed'>
DCM-01539-OA001,DCM-01539,Conversational Agents and Psychiatric Semiology v3.0,10.31234/osf.io/gn43b,https://psyarxiv.com/gn43b/download,cc-by,acceptedVersion,,library/staging/master-openalex/DCM-01539-OA001-Conversational-Agents-and-Psychiatric-Semiology-v3-0.pdf,true,false,4207,b3b0023ca2d6e6503197b1d3b11485d4c2c9cec17d96903fcb818f7272b4cae6,text/html,2026-09-08T01:01:38.761329+00:00,response-is-not-pdf
DCM-01547-OA002,DCM-01547,Conversational Agents and the Construction of Humorous Acts,10.1002/9780470512470.ch2,https://ris.utwente.nl/ws/files/5585911/Nijholt07conversational.pdf,,acceptedVersion,University of Twente Research Information,library/staging/master-openalex/DCM-01547-OA002-Conversational-Agents-and-the-Construction-of-Humorous-Acts.pdf,true,true,897987,10795ac6f488efc6299ac918e090aca3ebb98b5794ee1d00dfe533d189c41784,application/pdf,2026-09-08T01:01:38.848407+00:00,
DCM-01557-OA001,DCM-01557,Does a code-switching dialogue system help users learn conversational fluency in Choctaw?,10.18653/v1/2025.americasnlp-1.2,https://aclanthology.org/2025.americasnlp-1.2.pdf,cc-by,publishedVersion,,library/staging/master-openalex/DCM-01557-OA001-Does-a-code-switching-dialogue-system-help-users-learn-conversati.pdf,true,true,367378,90a5bbfb74739ede9bbf52c5385266a70eee9d502096f4ccbefe50770003b6f0,application/pdf,2026-09-08T01:01:39.783476+00:00,
DCM-01559-OA001,DCM-01559,Analysis of Empathic Dialogue in Actual Doctor-Patient Calls and Implications for Design of Embodied Conversational Agents,10.4000/ijcol.862,https://journals.openedition.org/ijcol/pdf/862,cc-by-nc-nd,publishedVersion,Italian Journal of Computational Linguistics,library/staging/master-openalex/DCM-01559-OA001-Analysis-of-Empathic-Dialogue-in-Actual-Doctor-Patient-Calls-and-.pdf,true,true,632775,f6d6e3587b99323e52104c030ecc911b30f3a18dec678f35ac897d632bd7037f,application/pdf,2026-09-08T01:01:40.087667+00:00,
DCM-01560-OA001,DCM-01560,Neural Utterance Ranking Model for Conversational Dialogue Systems,10.18653/v1/w16-3648,https://www.aclweb.org/anthology/W16-3648.pdf,cc-by,publishedVersion,,library/staging/master-openalex/DCM-01560-OA001-Neural-Utterance-Ranking-Model-for-Conversational-Dialogue-System.pdf,true,true,731709,b5806afef7ba7787f79e4a2e001024cec5aaa949d7d8984385aa3ae858807019,application/pdf,2026-09-08T01:01:40.482049+00:00,
DCM-01563-OA001,DCM-01563,FITCHECK: AI-POWERED CHATBOT INTEGRATION FOR ENHANCED USER EXPERIENCE IN E-COMMERCE PLATFORMS,10.58257/ijprems51548,https://doi.org/10.58257/ijprems51548,,publishedVersion,International Journal of Progressive Research in Engineering Management and Science,library/staging/master-openalex/DCM-01563-OA001-FITCHECK-AI-POWERED-CHATBOT-INTEGRATION-FOR-ENHANCED-USER-EXPERIE.pdf,true,true,1116358,8513f8f4d20cfc12a57e3e74aae12dbbbe9d3d363b0afbf24b30ecae8a1f1547,application/pdf,2026-09-08T01:01:40.719629+00:00,
DCM-01572-OA001,DCM-01572,Cilvēciskāki čatboti: komunikācijā balstīti risinājumi lietotāju pieredzes uzlabošanai = Humanizing Chatbots: Conversation Based Solutions for Chatbot User Experience Enhancement : Konferenču referātu kopsavilkumu krājums = Collection of Conference Abstracts,10.22364/cckr.tk,http://dspace.lu.lv/bitstreams/6892f361-3308-4270-8ed5-2eabae56d220/download,,publishedVersion,,library/staging/master-openalex/DCM-01572-OA001-Cilv-cisk-ki-atboti-komunik-cij-balst-ti-risin-jumi-lietot-ju-pie.pdf,false,false,0,,,2026-09-08T01:01:42.290929+00:00,<HTTPError 502: 'Proxy Error'>
DCM-01572-OA002,DCM-01572,Cilvēciskāki čatboti: komunikācijā balstīti risinājumi lietotāju pieredzes uzlabošanai = Humanizing Chatbots: Conversation Based Solutions for Chatbot User Experience Enhancement : Konferenču referātu kopsavilkumu krājums = Collection of Conference Abstracts,10.22364/cckr.tk,http://dspace.lu.lv/dspace/bitstream/7/67077/1/chatboti_kopsavilkumu_krajums.pdf,other-oa,submittedVersion,E-resource repository of the University of Latvia (University of Latvia),library/staging/master-openalex/DCM-01572-OA002-Cilv-cisk-ki-atboti-komunik-cij-balst-ti-risin-jumi-lietot-ju-pie.pdf,true,true,285042,aca57598fa8de2e70f2acbef228e53c71ff632467beb3255817524956d290823,application/pdf;charset=UTF-8,2026-09-08T01:01:42.337734+00:00,
DCM-06193-OA002,DCM-06193,A self-aware paradigm for autonomous architectural systems within the Internet of Things,10.1080/17445760.2017.1390098,http://eprints.staffs.ac.uk/3625/1/A%20self-aware%20paradigm%20for%20autonomous%20architectural%20systems%20within%20the%20Internet%20of%20Things.pdf,,acceptedVersion,Staffordshire Online Repository (Staffordshire University),library/staging/master-openalex/DCM-06193-OA002-A-self-aware-paradigm-for-autonomous-architectural-systems-within.pdf,true,true,913751,4cc01f86a783fdbd1b933dfcd718c91fe9154f4ea8989774f990872445cd4723,application/pdf,2026-09-08T01:01:44.067628+00:00,
DCM-06546-OA002,DCM-06546,Introducing CASUX: A Standardized Scale for Measuring the User Experience of Artificial Intelligence Based Conversational Agents,10.1080/10447318.2024.2359206,http://psasir.upm.edu.my/id/eprint/122906/1/122906.pdf,,acceptedVersion,Universiti Putra Malaysia Institutional Repository (Universiti Putra Malaysia),library/staging/master-openalex/DCM-06546-OA002-Introducing-CASUX-A-Standardized-Scale-for-Measuring-the-User-Exp.pdf,false,false,0,,,2026-09-08T01:01:44.282321+00:00,"URLError(TimeoutError(10060, 'Uma tentativa de conexão falhou porque o componente conectado não respondeu\r\ncorretamente após um período de tempo ou a conexão estabelecida falhou\r\nporque o host conectado não respondeu', None, 10060, None))"
DCM-06554-OA002,DCM-06554,Understanding How Parents Deal With the Health Advice They Receive: A Qualitative Study and Implications for the Design of Message-based Health Dissemination Systems for Child Health,10.1145/3643834.3661504,https://orca.cardiff.ac.uk/id/eprint/170203/1/3643834.3661504.pdf,,acceptedVersion,ORCA Online Research @Cardiff (Cardiff University),library/staging/master-openalex/DCM-06554-OA002-Understanding-How-Parents-Deal-With-the-Health-Advice-They-Receiv.pdf,false,false,0,,,2026-09-08T01:01:44.426572+00:00,<HTTPError 403: 'Forbidden'>
DCM-06742-OA002,DCM-06742,Designing Embodied Virtual Agents as Product Specialists in a Multi-Product Category E-Commerce: The Roles of Source Credibility and Social Presence,10.1080/10447318.2020.1722399,https://shdl.mmu.edu.my/8036/1/10.1080%4010447318.2020.1722399.pdf,,acceptedVersion,Siti Hasmah Digital Library-MMU Institutiona Repository (Multimedia University),library/staging/master-openalex/DCM-06742-OA002-Designing-Embodied-Virtual-Agents-as-Product-Specialists-in-a-Mul.pdf,false,false,0,,,2026-09-08T01:01:44.725018+00:00,<HTTPError 401: 'Unauthorized'>
