corpus_id,title,doi,openalex_id,location_number,is_oa,landing_url,pdf_url,license,version,source_name,source_type
DCM-01058,Elicitación de la combinación de palabras en contextos conversacionales,10.1016/s1137-8174(11)70049-8,https://openalex.org/W1964584213,1,false,https://doi.org/10.1016/s1137-8174(11)70049-8,,,publishedVersion,Boletín de AELFA,journal
DCM-01066,Exploring User Perceptions and Preferences in Voice Assistant Conversation Design: The Role of Linguistic Features,10.1080/10447318.2025.2530058,https://openalex.org/W4412758313,1,false,https://doi.org/10.1080/10447318.2025.2530058,,,publishedVersion,International Journal of Human-Computer Interaction,journal
DCM-01068,How does a mental health chatbot work? A ‘conversation design’ concept of mental health intervention,10.1177/09526951241305274,https://openalex.org/W4406707702,1,false,https://doi.org/10.1177/09526951241305274,,,publishedVersion,History of the Human Sciences,journal
DCM-01069,Are We Generalizing from the Exception? An In-the-Wild Study on Group-Sensitive Conversation Design in Human-Agent Interactions,10.1109/ro-man63969.2025.11217533,https://openalex.org/W4415821711,1,false,https://doi.org/10.1109/ro-man63969.2025.11217533,,,publishedVersion,,
DCM-01071,Educating Dora: Teaching a conversational agent to talk,10.1177/17504813241267109,https://openalex.org/W4403051251,1,true,https://doi.org/10.1177/17504813241267109,,cc-by,publishedVersion,Discourse & Communication,journal
DCM-01073,The Bot on Speaking Terms: The Effects of Conversation Architecture on Perceptions of Conversational Agents,10.1145/3571884.3597139,https://openalex.org/W4384520790,1,false,https://doi.org/10.1145/3571884.3597139,,,publishedVersion,,
DCM-01074,A Hybrid Response Generation Model for an Empathetic Conversational Agent,10.1109/ialp57159.2022.9961311,https://openalex.org/W4310720496,1,false,https://doi.org/10.1109/ialp57159.2022.9961311,,,publishedVersion,,
DCM-01077,Heuristic Evaluation of Public Service Chatbots,10.54941/ahfe1001712,https://openalex.org/W4285262252,1,false,https://doi.org/10.54941/ahfe1001712,,,publishedVersion,AHFE international,journal
DCM-01078,What Are You Looking Forward to? Deliberate Positivity as a Promising Strategy for Conversational Agents,10.1145/3725738,https://openalex.org/W4408906791,1,false,https://doi.org/10.1145/3725738,,,publishedVersion,ACM Transactions on Interactive Intelligent Systems,journal
DCM-01080,TigerGPT: A Theory-Driven AI Chatbot for Adaptive Campus Climate Surveys,10.1109/fmlds67896.2025.00110,https://openalex.org/W7140283706,1,false,https://doi.org/10.1109/fmlds67896.2025.00110,,,publishedVersion,,
DCM-01086,Book Review: Conversational Design. A Book Apart,10.1177/1050651920932180,https://openalex.org/W3034796830,1,false,https://doi.org/10.1177/1050651920932180,,,publishedVersion,Journal of Business and Technical Communication,journal
DCM-01087,CritiqueCrew: Orchestrating Multi-Perspective Conversational Design Critique,10.48550/arxiv.2602.01796,https://openalex.org/W7127490041,1,true,https://doi.org/10.48550/arxiv.2602.01796,,cc-by,,arXiv (Cornell University),repository
DCM-01088,Predictive Analysis of User Experience in Conversational Design Applications,10.4018/979-8-2600-0512-5.ch004,https://openalex.org/W7206211275,1,false,https://doi.org/10.4018/979-8-2600-0512-5.ch004,,,publishedVersion,Advances in computational intelligence and robotics book series,book series
DCM-01090,Reframing Conversational Design in HRI: Deliberate Design with AI Scaffolds,10.48550/arxiv.2601.12084,https://openalex.org/W7125136939,1,true,https://doi.org/10.48550/arxiv.2601.12084,,cc-by,,arXiv (Cornell University),repository
DCM-01091,Empowering families through conversational design: A chatbot for sickle cell care,10.1182/blood-2025-2591,https://openalex.org/W4417005938,1,false,https://doi.org/10.1182/blood-2025-2591,,,publishedVersion,Blood,journal
DCM-01092,Conversational Design Style as a Driver of Trust and Engagement in AI-Based Workplace Support,10.17605/osf.io/sta9m,https://openalex.org/W7162245237,1,true,https://osf.io/sta9m,,public-domain,submittedVersion,,
DCM-01092,Conversational Design Style as a Driver of Trust and Engagement in AI-Based Workplace Support,10.17605/osf.io/sta9m,https://openalex.org/W7162245237,2,false,https://osf.io/hr8vs,,,submittedVersion,OSF Preprints (OSF Preprints),repository
DCM-01092,Conversational Design Style as a Driver of Trust and Engagement in AI-Based Workplace Support,10.17605/osf.io/sta9m,https://openalex.org/W7162245237,3,true,https://doi.org/10.17605/osf.io/sta9m,,public-domain,,Open Science Framework,repository
DCM-01093,Supplementary Material for Human Factors in the Design of Chatbot Interactions: Conversational Design Practices,10.5281/zenodo.7538680,https://openalex.org/W4393821293,1,true,https://doi.org/10.5281/zenodo.7538680,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01095,"Supplementary Material for ""Designing from Experience: On the Adoption of Chatbot Conversational Design Practices by Practitioners""",10.5281/zenodo.7523385,https://openalex.org/W4315605814,1,true,https://zenodo.org/record/7523385,,cc-by,submittedVersion,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01095,"Supplementary Material for ""Designing from Experience: On the Adoption of Chatbot Conversational Design Practices by Practitioners""",10.5281/zenodo.7523385,https://openalex.org/W4315605814,2,true,https://doi.org/10.5281/zenodo.7523385,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01096,"Data for ""Expert Evaluation of Conversational Design in a Motivational Interviewing Chatbot for Alcohol Risk Screening""",10.5281/zenodo.21924470,https://openalex.org/W7202366396,1,true,https://doi.org/10.5281/zenodo.21924470,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01097,Perceived Ethics Questionnaire: QUESTIONNAIRE TO ASSESS ETHICS IN THE CONVERSATIONAL DESIGN OF AN INTELLIGENT VOICE ASSISTANT,10.5281/zenodo.18348761,https://openalex.org/W7125485593,1,true,https://doi.org/10.5281/zenodo.18348761,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01098,Perceived Ethics Questionnaire: QUESTIONNAIRE TO ASSESS ETHICS IN THE CONVERSATIONAL DESIGN OF AN INTELLIGENT VOICE ASSISTANT,10.5281/zenodo.18348762,https://openalex.org/W7125509599,1,true,https://doi.org/10.5281/zenodo.18348762,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01099,"Supplementary Material for ""Designing from Experience: On the Adoption of Chatbot Conversational Design Practices by Practitioners""",10.5281/zenodo.8140522,https://openalex.org/W4384116088,1,true,https://zenodo.org/record/8140522,,cc-by,submittedVersion,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01099,"Supplementary Material for ""Designing from Experience: On the Adoption of Chatbot Conversational Design Practices by Practitioners""",10.5281/zenodo.8140522,https://openalex.org/W4384116088,2,true,https://doi.org/10.5281/zenodo.8140522,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01100,I don’t understand you – error-handling as a key aspect of conversational design for chatbots,10.54941/ahfe100878,https://openalex.org/W4226151914,1,false,https://doi.org/10.54941/ahfe100878,,,publishedVersion,AHFE international,journal
DCM-01101,"Data for ""Expert Evaluation of Conversational Design in a Motivational Interviewing Chatbot for Alcohol Risk Screening""",10.5281/zenodo.21924471,https://openalex.org/W7202404413,1,true,https://doi.org/10.5281/zenodo.21924471,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01104,Supplement Materials: Ethical Recommendations for Conversational Design in Intelligent Voice Assistants for Older Adults: Alexa as a Case Study,10.5281/zenodo.19735907,https://openalex.org/W7155510173,1,true,https://doi.org/10.5281/zenodo.19735907,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01105,Supplement Materials: Ethical Recommendations for Conversational Design in Intelligent Voice Assistants for Older Adults: Alexa as a Case Study,10.5281/zenodo.19735906,https://openalex.org/W7155558417,1,true,https://doi.org/10.5281/zenodo.19735906,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01108,Evolution of Chatbots for public services: how to get to the next level?,10.54941/ahfe100877,https://openalex.org/W4226320554,1,false,https://doi.org/10.54941/ahfe100877,,,publishedVersion,AHFE international,journal
DCM-01112,Controlling AI Agent Participation in Group Conversations: A Human-Centered Approach,10.1145/3708359.3712089,https://openalex.org/W4406975180,1,true,https://doi.org/10.1145/3708359.3712089,,cc-by-nc-nd,publishedVersion,,
DCM-01112,Controlling AI Agent Participation in Group Conversations: A Human-Centered Approach,10.1145/3708359.3712089,https://openalex.org/W4406975180,2,true,http://arxiv.org/abs/2501.17258,https://arxiv.org/pdf/2501.17258,cc-by-nc-nd,submittedVersion,arXiv (Cornell University),repository
DCM-01131,Pain Points and Personality,10.4324/9781003340188-16,https://openalex.org/W4404241317,1,false,http://dx.doi.org/10.4324/9781003340188-16,,,publishedVersion,,
DCM-01135,Unpacking the Interface: The Impact of Design Choices on Users' Relationship with Raaji,10.1145/3641237.3691662,https://openalex.org/W4403822920,1,false,https://doi.org/10.1145/3641237.3691662,,,publishedVersion,,
DCM-01148,Reimagining Communication With Conversational User Interfaces,10.4324/9781351015431-18,https://openalex.org/W3022479328,1,false,https://doi.org/10.4324/9781351015431-18,,,publishedVersion,,
DCM-01150,How to Design and Evaluate Intuitive Conversational User Interfaces (USABLEBOTS),10.1145/3379336.3379357,https://openalex.org/W3011755789,1,false,https://doi.org/10.1145/3379336.3379357,,,publishedVersion,,
DCM-01158,Investigating Usability of Conversational User Interfaces for Integrated System-Physical Interactions: A Medical Device Perspective,10.1080/10447318.2023.2298534,https://openalex.org/W4390586192,1,false,https://doi.org/10.1080/10447318.2023.2298534,,,publishedVersion,International Journal of Human-Computer Interaction,journal
DCM-01169,Exploring the impact of VoiceBots on multimedia programming education among Ghanaian university students,10.1111/bjet.13504,https://openalex.org/W4400333687,1,true,https://doi.org/10.1111/bjet.13504,,cc-by-nc,publishedVersion,British Journal of Educational Technology,journal
DCM-01169,Exploring the impact of VoiceBots on multimedia programming education among Ghanaian university students,10.1111/bjet.13504,https://openalex.org/W4400333687,2,false,https://pure.eur.nl/en/publications/c6620fd4-1383-44bf-a90c-1d9290a59396,,,publishedVersion,EUR Research Repository (Erasmus University Rotterdam),repository
DCM-01171,Voice User Interfaces for Service Robots: Design Principles and Methodology,10.1007/978-3-030-49282-3_35,https://openalex.org/W3041065386,1,false,https://doi.org/10.1007/978-3-030-49282-3_35,,,publishedVersion,Lecture notes in computer science,book series
DCM-01175,Context Aware Voice User Interfaces for Workflow Support,10.26083/tuprints-00000876,https://openalex.org/W1681433908,1,false,http://tuprints.ulb.tu-darmstadt.de/view/person/Schnelle=3ADirk=3A=3A.html>,,,acceptedVersion,Technischen Universität Darmstadt,repository
DCM-01175,Context Aware Voice User Interfaces for Workflow Support,10.26083/tuprints-00000876,https://openalex.org/W1681433908,2,true,https://doi.org/10.26083/tuprints-00000876,,,,Technischen Universität Darmstadt,repository
DCM-01175,Context Aware Voice User Interfaces for Workflow Support,10.26083/tuprints-00000876,https://openalex.org/W1681433908,3,false,http://elib.tu-darmstadt.de/diss/000876,,,,,
DCM-01180,Modeling Behavior Patterns with an Unfamiliar Voice User Interface,10.1145/3320435.3320475,https://openalex.org/W2955002325,1,false,https://doi.org/10.1145/3320435.3320475,,,publishedVersion,,
DCM-01182,Developing a Voice User Interface with Improved Usability for People with Dysarthria,10.1007/978-3-642-31534-3_18,https://openalex.org/W115171545,1,false,https://doi.org/10.1007/978-3-642-31534-3_18,,,publishedVersion,Lecture notes in computer science,book series
DCM-01185,Cross-Cultural Validation of Partner Models for Voice User Interfaces,10.1145/3640794.3665537,https://openalex.org/W4400397473,1,false,https://doi.org/10.1145/3640794.3665537,,,publishedVersion,,
DCM-01186,Body Language for VUIs: Exploring Gestures to Enhance Interactions with Voice User Interfaces,10.1145/3643834.3660691,https://openalex.org/W4400142400,1,false,https://doi.org/10.1145/3643834.3660691,,,publishedVersion,Designing Interactive Systems Conference,conference
DCM-01191,Explorations of Voice User Interfaces for 3 to 4 Year Old Children,10.1145/3290607.3312802,https://openalex.org/W2942817791,1,false,https://doi.org/10.1145/3290607.3312802,,,publishedVersion,,
DCM-01192,"The Effect of Naturalness of Voice and Empathic Responses on Enjoyment, Attitudes and Motivation for Interacting with a Voice User Interface",10.1007/978-3-030-49062-1_17,https://openalex.org/W3041190158,1,false,https://doi.org/10.1007/978-3-030-49062-1_17,,,publishedVersion,Lecture notes in computer science,book series
DCM-01193,NUX IVE - a research tool for comparing voice user interface and graphical user interface in VR,10.1109/vrw55335.2022.00342,https://openalex.org/W4224273312,1,false,https://doi.org/10.1109/vrw55335.2022.00342,,,publishedVersion,2022 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),conference
DCM-01197,Designing VUIs for Social Assistance Robots for People with Dementia,10.1145/3473856.3473887,https://openalex.org/W3199343541,1,false,https://doi.org/10.1145/3473856.3473887,,,publishedVersion,,
DCM-01200,Personification of Voice User Interfaces: Impacts on User Performance,10.1177/154193120605000411,https://openalex.org/W2327289153,1,false,https://doi.org/10.1177/154193120605000411,,,publishedVersion,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,journal
DCM-01203,Enhancing Student Support via the Application of a Voice User Interface System,10.1145/3487923.3487936,https://openalex.org/W3208009990,1,false,https://doi.org/10.1145/3487923.3487936,,,publishedVersion,,
DCM-01203,Enhancing Student Support via the Application of a Voice User Interface System,10.1145/3487923.3487936,https://openalex.org/W3208009990,2,false,https://eprints.mdx.ac.uk/34149/,,,submittedVersion,Middlesex University Research Repository (Middlesex University Of London),repository
DCM-01204,Rationally or emotionally: how should voice user interfaces reply to users of different genders considering user experience?,10.1007/s10111-021-00687-8,https://openalex.org/W3202420168,1,false,https://doi.org/10.1007/s10111-021-00687-8,,,publishedVersion,Cognition Technology & Work,journal
DCM-01205,Conversational Voice User Interfaces: Connecting Engineering Fundamentals to Design Considerations,10.1145/3411763.3445008,https://openalex.org/W3160295711,1,false,https://doi.org/10.1145/3411763.3445008,,,publishedVersion,,
DCM-01213,"Erratum: An approach to conversational agent design using semantic sentence similarity (Appl Intell, DOI 10.1007/s10489-012-0349-9)",10.1007/s10489-012-0349-9).,https://openalex.org/W2915774331,1,false,https://e-space.mmu.ac.uk/618094/,,,,,
DCM-01214,Information quality of conversational agents in healthcare,10.1177/02666669231172434,https://openalex.org/W4376139876,1,false,https://doi.org/10.1177/02666669231172434,,,publishedVersion,Information Development,journal
DCM-01218,Talk it Out: Teen Reactions to a Supportive Conversational Agent,10.1002/pra2.615,https://openalex.org/W4306250789,1,false,https://doi.org/10.1002/pra2.615,,,publishedVersion,Proceedings of the Association for Information Science and Technology,journal
DCM-01222,Changing concepts of machine dialogue management,10.1109/coginfocom.2014.7020480,https://openalex.org/W2535302855,1,false,https://doi.org/10.1109/coginfocom.2014.7020480,,,publishedVersion,,
DCM-01228,MindWell: A Conversational Agent for Professional Depression Screening on Social Media,10.1007/978-3-031-88720-8_9,https://openalex.org/W4409166593,1,false,https://doi.org/10.1007/978-3-031-88720-8_9,,,publishedVersion,Lecture notes in computer science,book series
DCM-01231,The Effectiveness of Artificial Intelligence Conversational Agents in Health Care: Systematic Review (Preprint),10.2196/preprints.20346,https://openalex.org/W4206605381,1,true,https://doi.org/10.2196/preprints.20346,,cc-by,acceptedVersion,,
DCM-01232,Artificial Intelligence in the Clinic: Creating Harmony or Just Adding Noise?,10.1200/edbk-25-481490,https://openalex.org/W4410577821,1,false,https://doi.org/10.1200/edbk-25-481490,,,publishedVersion,American Society of Clinical Oncology Educational Book,journal
DCM-01232,Artificial Intelligence in the Clinic: Creating Harmony or Just Adding Noise?,10.1200/edbk-25-481490,https://openalex.org/W4410577821,2,false,https://pubmed.ncbi.nlm.nih.gov/40397845,,,publishedVersion,PubMed,repository
DCM-01235,AgentMILO: A Knowledge-Based Framework for Complex MILP Modelling Conversations with LLMs,10.1109/iccae64891.2025.10980596,https://openalex.org/W4410228653,1,false,https://doi.org/10.1109/iccae64891.2025.10980596,,,publishedVersion,,
DCM-01235,AgentMILO: A Knowledge-Based Framework for Complex MILP Modelling Conversations with LLMs,10.1109/iccae64891.2025.10980596,https://openalex.org/W4410228653,2,true,https://figshare.com/articles/conference_contribution/AgentMILO_A_Knowledge-Based_Framework_for_Complex_MILP_Modelling_Conversations_with_LLMs/29096336,,,submittedVersion,Figshare,repository
DCM-01237,SecureTAP: A Conversational Agent for Secure and Privacy-Aware Smart Home Automations,10.1145/3750069.3750318,https://openalex.org/W4415157032,1,true,https://doi.org/10.1145/3750069.3750318,,cc-by,publishedVersion,,
DCM-01239,Real-World Data From a Group Parent Management Training Program Enhanced Using Artificial Intelligence: Qualitative Study,10.2196/91841,https://openalex.org/W7140095407,1,true,https://doi.org/10.2196/91841,,cc-by,publishedVersion,JMIR Formative Research,journal
DCM-01239,Real-World Data From a Group Parent Management Training Program Enhanced Using Artificial Intelligence: Qualitative Study,10.2196/91841,https://openalex.org/W7140095407,2,false,https://pubmed.ncbi.nlm.nih.gov/41945899,,,publishedVersion,PubMed,repository
DCM-01239,Real-World Data From a Group Parent Management Training Program Enhanced Using Artificial Intelligence: Qualitative Study,10.2196/91841,https://openalex.org/W7140095407,3,true,https://doaj.org/article/efbc35f1de2d4e6eb8c3c3bdcc13465e,,cc-by-sa,submittedVersion,DOAJ (DOAJ: Directory of Open Access Journals),repository
DCM-01239,Real-World Data From a Group Parent Management Training Program Enhanced Using Artificial Intelligence: Qualitative Study,10.2196/91841,https://openalex.org/W7140095407,4,true,https://pmc.ncbi.nlm.nih.gov/articles/PMC13100577/,,cc-by,submittedVersion,PubMed Central,repository
DCM-01243,"Conversational Agents as Mediating Social Actors in Chronic Disease Management Involving Health Care Professionals, Patients, and Family Members: Multisite Single-Arm Feasibility Study (Preprint)",10.2196/preprints.25060,https://openalex.org/W4210525838,1,true,https://doi.org/10.2196/preprints.25060,,cc-by,acceptedVersion,,
DCM-01244,A Novel Knowledge Plug-In for Incorporating Information About Employability From the O*NET Database Into Conversational Agents,10.1109/access.2024.3423359,https://openalex.org/W4400314789,1,true,https://doi.org/10.1109/access.2024.3423359,,,publishedVersion,IEEE Access,journal
DCM-01244,A Novel Knowledge Plug-In for Incorporating Information About Employability From the O*NET Database Into Conversational Agents,10.1109/access.2024.3423359,https://openalex.org/W4400314789,2,true,http://hdl.handle.net/10261/396282,,other-oa,acceptedVersion,DIGITAL.CSIC (Spanish National Research Council (CSIC)),repository
DCM-01244,A Novel Knowledge Plug-In for Incorporating Information About Employability From the O*NET Database Into Conversational Agents,10.1109/access.2024.3423359,https://openalex.org/W4400314789,3,true,https://doaj.org/article/49f6181373554f13a6bdc96c56492059,,cc-by-sa,submittedVersion,DOAJ (DOAJ: Directory of Open Access Journals),repository
DCM-01244,A Novel Knowledge Plug-In for Incorporating Information About Employability From the O*NET Database Into Conversational Agents,10.1109/access.2024.3423359,https://openalex.org/W4400314789,4,true,https://hdl.handle.net/11584/426556,,other-oa,submittedVersion,UNICA IRIS Institutional Research Information System (University of Cagliari),repository
DCM-01247,Depiction of conversational agents as health professionals: a scoping review,10.11124/jbies-23-00029,https://openalex.org/W4392811782,1,false,https://doi.org/10.11124/jbies-23-00029,,,publishedVersion,JBI Evidence Synthesis,journal
DCM-01247,Depiction of conversational agents as health professionals: a scoping review,10.11124/jbies-23-00029,https://openalex.org/W4392811782,2,false,https://pubmed.ncbi.nlm.nih.gov/38482610,,,publishedVersion,PubMed,repository
DCM-01248,Chatbots: Cybernetic Psychology and the Future of Conversation,10.1353/cj.2022.0036,https://openalex.org/W4288970621,1,false,https://doi.org/10.1353/cj.2022.0036,,,publishedVersion,Journal of cinema and media studies,journal
DCM-01248,Chatbots: Cybernetic Psychology and the Future of Conversation,10.1353/cj.2022.0036,https://openalex.org/W4288970621,2,false,https://muse.jhu.edu/article/861417,,,submittedVersion,Project Muse (Johns Hopkins University),repository
DCM-01253,The Development of an Empathic Conversational Agent Designed for a Mental Health Helpline Service,10.25916/sut.30496754.v1,https://openalex.org/W7103898677,1,true,https://figshare.com/articles/thesis/The_Development_of_an_Empathic_Conversational_Agent_Designed_for_a_Mental_Health_Helpline_Service/30496754,,,submittedVersion,Figshare,repository
DCM-01253,The Development of an Empathic Conversational Agent Designed for a Mental Health Helpline Service,10.25916/sut.30496754.v1,https://openalex.org/W7103898677,2,true,https://doi.org/10.25916/sut.30496754.v1,,,,Swinburne figshare (Swinburne University of Technology),repository
DCM-01254,A Therapeutic Conversational Agent (Solace) for Management of Chronic Pain: Acceptability and Usability Study,10.2196/87689,https://openalex.org/W7130589922,1,true,https://doi.org/10.2196/87689,,cc-by,publishedVersion,JMIR Rehabilitation and Assistive Technologies,journal
DCM-01254,A Therapeutic Conversational Agent (Solace) for Management of Chronic Pain: Acceptability and Usability Study,10.2196/87689,https://openalex.org/W7130589922,2,false,https://pubmed.ncbi.nlm.nih.gov/41711568,,,publishedVersion,PubMed,repository
DCM-01254,A Therapeutic Conversational Agent (Solace) for Management of Chronic Pain: Acceptability and Usability Study,10.2196/87689,https://openalex.org/W7130589922,3,true,https://doaj.org/article/1336532b299b452d9dea89ae11ecb069,,cc-by-sa,submittedVersion,DOAJ (DOAJ: Directory of Open Access Journals),repository
DCM-01254,A Therapeutic Conversational Agent (Solace) for Management of Chronic Pain: Acceptability and Usability Study,10.2196/87689,https://openalex.org/W7130589922,4,true,https://pmc.ncbi.nlm.nih.gov/articles/PMC13049397/,,cc-by,submittedVersion,PubMed Central,repository
DCM-01255,IDF23-0180 Behavioural Change Theories Application in Diabetes Conversational Agents Design,10.1016/j.diabres.2024.111431,https://openalex.org/W4393257889,1,false,https://doi.org/10.1016/j.diabres.2024.111431,,,publishedVersion,Diabetes Research and Clinical Practice,journal
DCM-01266,Conversing with Objects toward Fluid Human and Artificial Identities during Life Transitions,10.48550/arxiv.2601.12589,https://openalex.org/W7125145381,1,true,https://doi.org/10.48550/arxiv.2601.12589,,,,arXiv (Cornell University),repository
DCM-01267,Common ground improves learning with conversational agents,10.17170/kobra-2026032712028,https://openalex.org/W7141251470,1,true,https://doi.org/10.17170/kobra-2026032712028,,cc-by,,Kobra (Universitätsbibliothek Kassel),repository
DCM-01272,"Proceedings of the 2014 workshop on Understanding and Modeling Multiparty, Multimodal Interactions",10.1145/2666242,https://openalex.org/W4248912715,1,false,https://doi.org/10.1145/2666242,,,publishedVersion,,
DCM-01274,Artificial Normality: How Conversational Agents’ Perceived Humanness Inhibits Error Attribution and Preserves Satisfaction,10.1080/07421222.2026.2692275,https://openalex.org/W7203671652,1,false,https://doi.org/10.1080/07421222.2026.2692275,,,publishedVersion,Journal of Management Information Systems,journal
DCM-01275,Do Men Have No Need for “Feminist” Artificial Intelligence? Agentic and Gendered Voice Assistants in the Light of Basic Psychological Needs,10.3389/fpsyg.2022.855091,https://openalex.org/W4282933114,1,true,https://doi.org/10.3389/fpsyg.2022.855091,,cc-by,publishedVersion,Frontiers in Psychology,journal
DCM-01275,Do Men Have No Need for “Feminist” Artificial Intelligence? Agentic and Gendered Voice Assistants in the Light of Basic Psychological Needs,10.3389/fpsyg.2022.855091,https://openalex.org/W4282933114,2,false,https://pubmed.ncbi.nlm.nih.gov/35774945,,,publishedVersion,PubMed,repository
DCM-01275,Do Men Have No Need for “Feminist” Artificial Intelligence? Agentic and Gendered Voice Assistants in the Light of Basic Psychological Needs,10.3389/fpsyg.2022.855091,https://openalex.org/W4282933114,3,true,https://www.ncbi.nlm.nih.gov/pmc/articles/9239329,,cc-by,submittedVersion,PubMed Central,repository
DCM-01275,Do Men Have No Need for “Feminist” Artificial Intelligence? Agentic and Gendered Voice Assistants in the Light of Basic Psychological Needs,10.3389/fpsyg.2022.855091,https://openalex.org/W4282933114,4,true,https://doaj.org/article/bc933691abf241828f6c0fd698680f8d,,cc-by-sa,submittedVersion,DOAJ (DOAJ: Directory of Open Access Journals),repository
DCM-01275,Do Men Have No Need for “Feminist” Artificial Intelligence? Agentic and Gendered Voice Assistants in the Light of Basic Psychological Needs,10.3389/fpsyg.2022.855091,https://openalex.org/W4282933114,5,true,https://resolver.obvsg.at/urn:nbn:at:at-ubl:3-12363,,cc-by,submittedVersion,University Library Linz repository (Johannes Kepler Universitat Linz),repository
DCM-01278,It Matters How You Say It: Exploring Rhetorical Patterns for AI-Assisted Information Evaluation,10.48550/arxiv.2607.17627,https://openalex.org/W7169862576,1,true,https://doi.org/10.48550/arxiv.2607.17627,,cc-by,,arXiv (Cornell University),repository
DCM-01299,Beyond Explanations: Empowering Users with Actionable Intelligence Through Adaptive Human-AI Dialogues,10.5281/zenodo.17828110,https://openalex.org/W7108924397,1,true,https://doi.org/10.5281/zenodo.17828110,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01301,Beyond Explanations: Empowering Users with Actionable Intelligence Through Adaptive Human-AI Dialogues,10.5281/zenodo.17828109,https://openalex.org/W7109006949,1,true,https://doi.org/10.5281/zenodo.17828109,,cc-by,,Zenodo (CERN European Organization for Nuclear Research),repository
DCM-01306,Examining Usability on Atreya Bot: A Chatbot Designed for Chemical Scientists,10.1109/compe53109.2021.9752288,https://openalex.org/W4225832350,1,false,https://doi.org/10.1109/compe53109.2021.9752288,,,publishedVersion,2021 International Conference on Computational Performance Evaluation (ComPE),conference
DCM-01310,Chatbot-mediated public service delivery,10.5210/fm.v25i12.10598,https://openalex.org/W3109333223,1,true,https://doi.org/10.5210/fm.v25i12.10598,,,publishedVersion,First Monday,journal
DCM-01310,Chatbot-mediated public service delivery,10.5210/fm.v25i12.10598,https://openalex.org/W3109333223,2,false,https://eprints.qut.edu.au/204999/8/68712357.pdf,https://eprints.qut.edu.au/204999/8/68712357.pdf,,submittedVersion,QUT ePrints (Queensland University of Technology),repository
DCM-01316,"Chatbot dynamics: trust, social presence and customer satisfaction in AI-driven services",10.1108/jidt-08-2024-0022,https://openalex.org/W4407749544,1,true,https://doi.org/10.1108/jidt-08-2024-0022,,cc-by,publishedVersion,Journal of Innovative Digital Transformation,journal
DCM-01322,Visual presentation of mental healthcare chatbots for user experience,10.17210/jhsk.2020.06.15.2.39,https://openalex.org/W3040969161,1,false,https://doi.org/10.17210/jhsk.2020.06.15.2.39,,,publishedVersion,Journal of the HCI Society of Korea,journal
DCM-01328,Effects of Anthropomorphic Design Cues of Chatbots on Users’ Perception and Visual Behaviors,10.1080/10447318.2023.2193514,https://openalex.org/W4362641078,1,false,https://doi.org/10.1080/10447318.2023.2193514,,,publishedVersion,International Journal of Human-Computer Interaction,journal
DCM-01328,Effects of Anthropomorphic Design Cues of Chatbots on Users’ Perception and Visual Behaviors,10.1080/10447318.2023.2193514,https://openalex.org/W4362641078,2,true,https://research.tue.nl/en/publications/58a55f5d-d84e-409b-b81d-90d3bbc2a94d,,other-oa,publishedVersion,TU/e Research Portal,repository
DCM-01328,Effects of Anthropomorphic Design Cues of Chatbots on Users’ Perception and Visual Behaviors,10.1080/10447318.2023.2193514,https://openalex.org/W4362641078,3,true,http://www.scopus.com/inward/record.url?scp=85152381313&partnerID=8YFLogxK,,other-oa,submittedVersion,TU/e Research Portal,repository
DCM-01329,Analysing how AI-powered chatbots influence destination decisions,10.1371/journal.pone.0319463,https://openalex.org/W4408289031,1,true,https://doi.org/10.1371/journal.pone.0319463,,cc-by,publishedVersion,PLoS ONE,journal
DCM-01329,Analysing how AI-powered chatbots influence destination decisions,10.1371/journal.pone.0319463,https://openalex.org/W4408289031,2,false,https://pubmed.ncbi.nlm.nih.gov/40063866,,,publishedVersion,PubMed,repository
DCM-01329,Analysing how AI-powered chatbots influence destination decisions,10.1371/journal.pone.0319463,https://openalex.org/W4408289031,3,true,https://www.ncbi.nlm.nih.gov/pmc/articles/11893117,,cc-by,submittedVersion,Europe PMC (PubMed Central),repository
DCM-01329,Analysing how AI-powered chatbots influence destination decisions,10.1371/journal.pone.0319463,https://openalex.org/W4408289031,4,true,https://doaj.org/article/8fecdf2b66d4457abc245e5154b1c344,,cc-by-sa,submittedVersion,DOAJ (DOAJ: Directory of Open Access Journals),repository
