corpus_id,legacy_corpus_id,match_basis,manifest,row,title,doi,url,path,sha256,received,retrieved_at,error
DCM-03903,DCM-03903,doi,data/document-resolution/master/source-url-download-manifest.csv,2377,Enhancing Reflective and Conversational User Engagement in Argumentative Dialogues with Virtual Agents,10.3390/mti8080071,https://www.mdpi.com/2414-4088/8/8/71/pdf?version=1722929669,library/staging/master/DCM-03903-Enhancing-Reflective-and-Conversational-User-Engagement-in-Argumentative-Dialogu-f2a688d6e460.pdf,,false,2026-09-07T22:30:35.241259+00:00,<HTTPError 403: 'Forbidden'>
DCM-03905,DCM-03905,doi,data/document-resolution/master/source-url-download-manifest.csv,2378,"Implementation Fidelity of Chatbot Screening for Social Needs: Acceptability, Feasibility, Appropriateness",10.1055/a-2035-5342,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2035-5342.pdf,library/staging/master/DCM-03905-Implementation-Fidelity-of-Chatbot-Screening-for-Social-Needs-Acceptability-Feas-83ae9e25c865.pdf,ef144401fbfd40b5d3db21a4c525ad6294702b0b584f2d31753d354dcc30329f,false,2026-09-07T22:30:35.400318+00:00,response-is-not-pdf
DCM-03908,DCM-03908,doi,data/document-resolution/master/source-url-download-manifest.csv,2379,Adversarial Attacks on Speech Recognition Systems for Mission-Critical Applications: A Survey,10.48550/arxiv.2202.10594,https://arxiv.org/pdf/2202.10594,library/staging/master/DCM-03908-Adversarial-Attacks-on-Speech-Recognition-Systems-for-Mission-Critical-Applicati-1301c35236e6.pdf,90a2447cf82247fc1c217f1a5ced62cf4940d556bd06f8d5ae2ae44e95b055ba,true,2026-09-07T22:30:35.986753+00:00,
DCM-03910,DCM-03910,doi,data/document-resolution/master/source-url-download-manifest.csv,2380,Tutoring Postgraduate Students with an AI-Based Chatbot,10.3991/ijac.v16i1.35437,https://online-journals.org/index.php/i-jac/article/download/35437/12833,library/staging/master/DCM-03910-Tutoring-Postgraduate-Students-with-an-AI-Based-Chatbot-9f7b9366c5f2.pdf,57ccaa5c7c1aa89af40f021d4b6061889175990f0028f0981fddfbf57c5bbd94,true,2026-09-07T22:30:36.231974+00:00,
DCM-03911,DCM-03911,doi,data/document-resolution/master/source-url-download-manifest.csv,2381,Quality-adaptive Spoken Dialogue Initiative Selection And Implications On Reward Modelling,10.18653/v1/w15-4649,https://aclanthology.org/W15-4649.pdf,library/staging/master/DCM-03911-Quality-adaptive-Spoken-Dialogue-Initiative-Selection-And-Implications-On-Reward-f4d987c924d1.pdf,a3a6f882db1525a1e6f97db274040e8f3212ff31eec006b3f6d8207b2082f931,true,2026-09-07T22:30:36.479793+00:00,
DCM-03913,DCM-03913,doi,data/document-resolution/master/source-url-download-manifest.csv,2382,Comparison of disclosure/concealment of medical information given to conversational agents or to physicians,10.1177/1460458221994861,https://journals.sagepub.com/doi/pdf/10.1177/1460458221994861,library/staging/master/DCM-03913-Comparison-of-disclosure-concealment-of-medical-information-given-to-conversatio-cf9836dd9dcc.pdf,,false,2026-09-07T22:30:36.972917+00:00,<HTTPError 403: 'Forbidden'>
DCM-03914,DCM-03914,doi,data/document-resolution/master/source-url-download-manifest.csv,2383,Software engineering education in the era of conversational AI: current trends and future directions,10.3389/frai.2024.1436350,https://public-pages-files-2025.frontiersin.org/journals/artificial-intelligence/articles/10.3389/frai.2024.1436350/pdf,library/staging/master/DCM-03914-Software-engineering-education-in-the-era-of-conversational-AI-current-trends-an-fc970881ec4f.pdf,8562bef83ca50a5204e6c4b57d8f1a7b6d2bfbd723744c9efc69c7fe74a22a08,true,2026-09-07T22:30:37.144788+00:00,
DCM-03916,DCM-03916,doi,data/document-resolution/master/source-url-download-manifest.csv,2384,How to Compliment a Human -- Designing Affective and Well-being Promoting Conversational Things,10.48550/arxiv.2302.00984,https://arxiv.org/pdf/2302.00984,library/staging/master/DCM-03916-How-to-Compliment-a-Human-Designing-Affective-and-Well-being-Promoting-Conversat-0121b73c5000.pdf,07ad2b1d1ebcfca2f976177f6af228812041c05738f108afbd05bb0c3cf9bba9,true,2026-09-07T22:30:37.526630+00:00,
DCM-03918,DCM-03918,doi,data/document-resolution/master/source-url-download-manifest.csv,2385,AI-Powered Chatbots for Mobile Teacher Training: Enhancing Interactive Learning Experiences,10.3991/ijim.v19i17.54387,https://online-journals.org/index.php/i-jim/article/download/54387/16545,library/staging/master/DCM-03918-AI-Powered-Chatbots-for-Mobile-Teacher-Training-Enhancing-Interactive-Learning-E-7aae7917832b.pdf,ba8946a747e1765c91b612eeb2ff5c91e01c718deabd08f2caa379ce8b943b38,true,2026-09-07T22:30:39.094897+00:00,
DCM-03919,DCM-03919,doi,data/document-resolution/master/source-url-download-manifest.csv,2386,Knowledge cues to human origins facilitate self-disclosure during interactions with chatbots,10.31234/osf.io/7qsdn,https://osf.io/7qsdn/download,library/staging/master/DCM-03919-Knowledge-cues-to-human-origins-facilitate-self-disclosure-during-interactions-w-9578df5e3779.pdf,be068fa0527175cf6e121f194ab03e98c620a364c415578ee4d84aaa8c6ced89,true,2026-09-07T22:30:40.002321+00:00,
DCM-03921,DCM-03921,doi,data/document-resolution/master/source-url-download-manifest.csv,2387,“Funny How?” A Serious Look at Humor in Conversational Agents,10.1145/3571884.3603761,https://discovery.ucl.ac.uk/10176958/1/Zargham%20et%20al%20%282023%29%20A%20Serious%20Look%20at%20Humor%20in%20CAs.pdf,library/staging/master/DCM-03921-Funny-How-A-Serious-Look-at-Humor-in-Conversational-Agents-faa8065fc0f7.pdf,00f46b6e4d4331824448ba1252420417b5952d3dffa35c18c959ae3fc3a3a9af,true,2026-09-07T22:30:40.011854+00:00,
DCM-03922,DCM-03922,doi,data/document-resolution/master/source-url-download-manifest.csv,2388,Grounding behaviours with conversational interfaces: effects of embodiment and failures,10.1007/s12193-021-00366-y,https://link.springer.com/content/pdf/10.1007/s12193-021-00366-y.pdf,library/staging/master/DCM-03922-Grounding-behaviours-with-conversational-interfaces-effects-of-embodiment-and-fa-4a9cf3da1f0c.pdf,0d740a6b64ef598a76517a88f0af66a14f97a0fa44972c2d6c799d36f86d5b20,true,2026-09-07T22:30:41.763060+00:00,
DCM-03923,DCM-03923,doi,data/document-resolution/master/source-url-download-manifest.csv,2389,"Effectiveness of chatbots on COVID vaccine confidence and acceptance in Thailand, Hong Kong, and Singapore",10.1038/s41746-023-00843-6,https://www.nature.com/articles/s41746-023-00843-6.pdf,library/staging/master/DCM-03923-Effectiveness-of-chatbots-on-COVID-vaccine-confidence-and-acceptance-in-Thailand-34f67d090724.pdf,ce7785aff75160551042154b124d82c37ff07aad6e0bb21873cf921c6e3aa022,true,2026-09-07T22:30:43.093598+00:00,
DCM-03925,DCM-03925,doi,data/document-resolution/master/source-url-download-manifest.csv,2390,Virtual Assistant for College Enquiry Navigating College Enquiries Made Easy with Virtual Assistant Technology,10.5281/zenodo.7894516,https://zenodo.org/record/7894516,library/staging/master/DCM-03925-Virtual-Assistant-for-College-Enquiry-Navigating-College-Enquiries-Made-Easy-wit-3ec366f57c23.pdf,6407cd7b8698611c35bd0fef89bbc51b590b4510a35351327e5815a2ba3a5623,false,2026-09-07T22:30:43.252466+00:00,response-is-not-pdf
,DCM-03927,unresolved,data/document-resolution/master/source-url-download-manifest.csv,2391,Comparing LLM-Based Conversational and Graphical Interfaces for Industrial Decision Tasks: An Exploratory Mixed-Methods Study,,https://arxiv.org/pdf/2605.31224,library/staging/master/DCM-03927-Comparing-LLM-Based-Conversational-and-Graphical-Interfaces-for-Industrial-Decis-6f6d3ad7d23a.pdf,feba89797d363fb87e2f8e00421750a73758e04b41d49d3e368d8c9f83a8d2e6,true,2026-09-07T22:30:43.572043+00:00,
DCM-03928,DCM-03928,doi,data/document-resolution/master/source-url-download-manifest.csv,2392,More Than Words: The Impact of Voice Assistant Personality Traits on Failure Mitigation,10.1145/3749518,https://dl.acm.org/doi/pdf/10.1145/3749518,library/staging/master/DCM-03928-More-Than-Words-The-Impact-of-Voice-Assistant-Personality-Traits-on-Failure-Miti-cdd8272c582a.pdf,,false,2026-09-07T22:30:44.356043+00:00,<HTTPError 403: 'Forbidden'>
DCM-03929,DCM-03929,doi,data/document-resolution/master/source-url-download-manifest.csv,2393,A Proposed Cognitive Framework Model for a Student Support Voice based Chatbot using XAI,10.21203/rs.3.rs-2888180/v1,https://www.researchsquare.com/article/rs-2888180/latest.pdf,library/staging/master/DCM-03929-A-Proposed-Cognitive-Framework-Model-for-a-Student-Support-Voice-based-Chatbot-u-2f3ac83e2fb6.pdf,f533a64ee214a1ab810033d5c3037d9a174981ee9532be75b71589f00f5c0bfc,true,2026-09-07T22:30:44.527718+00:00,
DCM-03930,DCM-03930,doi,data/document-resolution/master/source-url-download-manifest.csv,2394,What do Blind and Low-Vision People Really Want from Assistive Smart Devices? Comparison of the Literature with a Focus Study,10.1145/3597638.3608955,https://dl.acm.org/doi/pdf/10.1145/3597638.3608955,library/staging/master/DCM-03930-What-do-Blind-and-Low-Vision-People-Really-Want-from-Assistive-Smart-Devices-Com-5a1a0bbbcd9e.pdf,,false,2026-09-07T22:30:45.498692+00:00,<HTTPError 403: 'Forbidden'>
DCM-03931,DCM-03931,doi,data/document-resolution/master/source-url-download-manifest.csv,2395,Bridging the gap between dialogue management and dialogue models,10.3115/1118121.1118147,http://dl.acm.org/ft_gateway.cfm?id=1118147&type=pdf,library/staging/master/DCM-03931-Bridging-the-gap-between-dialogue-management-and-dialogue-models-6415287b7d5e.pdf,,false,2026-09-07T22:30:45.618542+00:00,<HTTPError 403: 'Forbidden'>
DCM-03932,DCM-03932,doi,data/document-resolution/master/source-url-download-manifest.csv,2396,"Voice App Developer Experiences with Alexa and Google Assistant: Juggling Risks, Liability, and Security",10.48550/arxiv.2311.08879,https://arxiv.org/pdf/2311.08879,library/staging/master/DCM-03932-Voice-App-Developer-Experiences-with-Alexa-and-Google-Assistant-Juggling-Risks-L-71dac5bc400f.pdf,03315ef8ec9c7da7897b3f2f389244aab195b8fa8e1e4887eb23fdc0baf9cc14,true,2026-09-07T22:30:45.875993+00:00,
DCM-03933,DCM-03933,doi,data/document-resolution/master/source-url-download-manifest.csv,2397,Developing enhanced conversational agents for social virtual worlds,10.1016/j.neucom.2018.09.099,https://arxiv.org/pdf/2501.16341,library/staging/master/DCM-03933-Developing-enhanced-conversational-agents-for-social-virtual-worlds-85defe187387.pdf,9c13ab2fca9b17514e9cd7c7f2ee64c48a29beecae847a39efc645af7ae736a0,true,2026-09-07T22:30:45.987690+00:00,
DCM-03935,DCM-03935,doi,data/document-resolution/master/source-url-download-manifest.csv,2398,Characteristics of ChatGPT users from Germany: Implications for the digital divide from web tracking data,10.1371/journal.pone.0309047,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0309047&type=printable,library/staging/master/DCM-03935-Characteristics-of-ChatGPT-users-from-Germany-Implications-for-the-digital-divid-335b28ed9d27.pdf,209b298e115bd2cfda25fcd25180643e516c2094c3c6f8d29920be8e7a156113,true,2026-09-07T22:30:46.001690+00:00,
DCM-03936,DCM-03936,doi,data/document-resolution/master/source-url-download-manifest.csv,2399,Chatbots for Robotic Process Automation: Investigating Perceived Trust and User Satisfaction,10.1109/ichms56717.2022.9980826,https://arxiv.org/pdf/2302.00397,library/staging/master/DCM-03936-Chatbots-for-Robotic-Process-Automation-Investigating-Perceived-Trust-and-User-S-2915f929ec7f.pdf,ce2a42bdc0f55816007cdf5a600918d3388df12888314559719708f7d79ff74a,true,2026-09-07T22:30:46.240378+00:00,
DCM-03937,DCM-03937,doi,data/document-resolution/master/source-url-download-manifest.csv,2400,Social Media Chatbot for Increasing Physical Activity: Usability Study,10.3233/shti210604,https://ebooks.iospress.nl/pdf/doi/10.3233/SHTI210604,library/staging/master/DCM-03937-Social-Media-Chatbot-for-Increasing-Physical-Activity-Usability-Study-46333a18a4b5.pdf,338d257a0b2fd65cd940b172c7e33788ae06562bab216729576976f9c3db1fe9,false,2026-09-07T22:30:46.599165+00:00,response-is-not-pdf
DCM-03938,DCM-03938,doi,data/document-resolution/master/source-url-download-manifest.csv,2401,Combining Generative AI and PPTalk Service Specification for Dynamic and Adaptive Task-Oriented Chatbots,10.1007/978-981-96-0805-8_13,https://digibug.ugr.es/bitstream/10481/94974/1/24_ICSOC__preprint.pdf,library/staging/master/DCM-03938-Combining-Generative-AI-and-PPTalk-Service-Specification-for-Dynamic-and-Adaptiv-f7819a076c12.pdf,,false,2026-09-07T22:30:46.901515+00:00,<HTTPError 504: 'Gateway Time-out'>
DCM-03939,DCM-03939,doi,data/document-resolution/master/source-url-download-manifest.csv,2402,"CloChat: Understanding How People Customize, Interact, and Experience Personas in Large Language Models",10.48550/arxiv.2402.15265,https://arxiv.org/pdf/2402.15265,library/staging/master/DCM-03939-CloChat-Understanding-How-People-Customize-Interact-and-Experience-Personas-in-L-340f24fc7a8e.pdf,19ad72fd6faa8c467d991b5a9fc5c4d9fc88eca6a4b34f6c3f2185469768f6e5,true,2026-09-07T22:30:47.198227+00:00,
,DCM-03940,unresolved,data/document-resolution/master/source-url-download-manifest.csv,2403,Neither Replacement nor Panacea: Comparing LLM-Based Conversational and Graphical Decision Support in Industrial Tasks,,https://arxiv.org/pdf/2605.31287,library/staging/master/DCM-03940-Neither-Replacement-nor-Panacea-Comparing-LLM-Based-Conversational-and-Graphical-d0072774820c.pdf,51002d0632e0ec1fcfd9869a6a78946208b89caf0c8aeff68f49fe49d3522e10,true,2026-09-07T22:30:47.222710+00:00,
DCM-03942,DCM-03942,doi,data/document-resolution/master/source-url-download-manifest.csv,2404,NLP for Mobile Chatbots and Voice Assistants,10.37547/tajet/v7i11-305,https://theamericanjournals.com/index.php/tajet/article/download/6991/6392/9904,library/staging/master/DCM-03942-NLP-for-Mobile-Chatbots-and-Voice-Assistants-39b503d6b8f0.pdf,a0dc28b73c49b4736a58b708923eb09392b43bd6835fcc8740be4e08b04bfc54,true,2026-09-07T22:30:47.934331+00:00,
DCM-03943,DCM-03943,doi,data/document-resolution/master/source-url-download-manifest.csv,2405,"Psychology student and mental health practitioner experiences of and perspectives on Client101, a virtual client chatbot training tool",10.1186/s12909-025-07668-9,https://bmcmededuc.biomedcentral.com/counter/pdf/10.1186/s12909-025-07668-9,library/staging/master/DCM-03943-Psychology-student-and-mental-health-practitioner-experiences-of-and-perspective-d088571639b5.pdf,dd8792fedfa25bc34ce616c8f758b69cf2ef072cb48ab39e4814521fb476bf1f,true,2026-09-07T22:30:48.938759+00:00,
DCM-03944,DCM-03944,doi,data/document-resolution/master/source-url-download-manifest.csv,2406,Integrating large language model-based agents into a virtual patient chatbot for clinical anamnesis training,10.1016/j.csbj.2025.05.025,https://www.csbj.org/action/showPdf?pii=S2001037025001850,library/staging/master/DCM-03944-Integrating-large-language-model-based-agents-into-a-virtual-patient-chatbot-for-dfbd4633b5a5.pdf,,false,2026-09-07T22:30:49.052605+00:00,<HTTPError 403: 'Forbidden'>
DCM-03945,DCM-03945,doi,data/document-resolution/master/source-url-download-manifest.csv,2407,"Source orientation, anthropomorphism, and social presence in human-chatbot communication: how to proceed with these concepts",10.1007/s11616-022-00760-w,https://link.springer.com/content/pdf/10.1007/s11616-022-00760-w.pdf,library/staging/master/DCM-03945-Source-orientation-anthropomorphism-and-social-presence-in-human-chatbot-communi-28adc8e20846.pdf,7d2e123572df93d38b7b5621216544ce23f79b84d08deeaba705c562a47fc143,true,2026-09-07T22:30:50.270580+00:00,
DCM-03946,DCM-03946,doi,data/document-resolution/master/source-url-download-manifest.csv,2408,Subtractive mountain clustering algorithm applied to a chatbot to assist elderly people in medication intake,10.48550/arxiv.2110.00933,https://arxiv.org/pdf/2110.00933,library/staging/master/DCM-03946-Subtractive-mountain-clustering-algorithm-applied-to-a-chatbot-to-assist-elderly-e4562150550d.pdf,90a1f3cd39786b29d1849cbf757abb4426a2d26766d992ad1905a7095776db52,true,2026-09-07T22:30:51.590933+00:00,
DCM-03947,DCM-03947,doi,data/document-resolution/master/source-url-download-manifest.csv,2409,Trust in gendered voice assistants—the special case of gender ambiguity,10.1007/s11616-025-00907-5,https://link.springer.com/content/pdf/10.1007/s11616-025-00907-5.pdf,library/staging/master/DCM-03947-Trust-in-gendered-voice-assistants-the-special-case-of-gender-ambiguity-814cffa93a59.pdf,6bef071d6b25e2a45f6cff2e94c3e5764a51d1ac00c694e5a547b012103fcf61,true,2026-09-07T22:30:51.989766+00:00,
DCM-03949,DCM-03949,doi,data/document-resolution/master/source-url-download-manifest.csv,2410,"Towards Identifying Social Bias in Dialog Systems: Framework, Dataset, and Benchmark",10.18653/v1/2022.findings-emnlp.262,https://aclanthology.org/2022.findings-emnlp.262.pdf,library/staging/master/DCM-03949-Towards-Identifying-Social-Bias-in-Dialog-Systems-Framework-Dataset-and-Benchmar-88b463420a4d.pdf,4f07c0518073850ea44a4096a65a99f0ef2ec6619a08c44b2a0fd39e727bcfa7,true,2026-09-07T22:30:52.725035+00:00,
DCM-03950,DCM-03950,doi,data/document-resolution/master/source-url-download-manifest.csv,2411,DIET Classifier Model Analysis for Words Prediction in Academic Chatbot,10.33096/ilkom.v16i1.1598.59-67,https://jurnal.fikom.umi.ac.id/index.php/ILKOM/article/download/1598/pdf,library/staging/master/DCM-03950-DIET-Classifier-Model-Analysis-for-Words-Prediction-in-Academic-Chatbot-a29e14e16a35.pdf,317b4711b20116d79df6b43b6d04fe906aa1e9187e755c8ab421feb256cd988a,true,2026-09-07T22:30:53.720289+00:00,
DCM-03951,DCM-03951,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,2412,"Developer experience (DX) : a comparative analysis of Streamlit, Chainlit, and Gradio",,http://www.theseus.fi/bitstream/10024/908331/2/Naeem_Zain.pdf,library/staging/master/DCM-03951-Developer-experience-DX-a-comparative-analysis-of-Streamlit-Chainlit-and-Gradio-0796c7649983.pdf,,false,2026-09-07T22:30:54.068817+00:00,<HTTPError 403: 'Forbidden'>
DCM-03952,DCM-03952,doi,data/document-resolution/master/source-url-download-manifest.csv,2413,Navigating Complexity in Software Engineering: A Prototype for Comparing GPT-n Solutions,10.48550/arxiv.2301.12169,https://arxiv.org/pdf/2301.12169,library/staging/master/DCM-03952-Navigating-Complexity-in-Software-Engineering-A-Prototype-for-Comparing-GPT-n-So-5516bc44b0fa.pdf,292f8d776082a2d079a21ab7f18aa2f4b7485d2192194d23005d4203a796d399,true,2026-09-07T22:30:54.203103+00:00,
DCM-03953,DCM-03953,doi,data/document-resolution/master/source-url-download-manifest.csv,2414,An Integrative Survey on Mental Health Conversational Agents to Bridge Computer Science and Medical Perspectives,10.48550/arxiv.2310.17017,https://arxiv.org/pdf/2310.17017,library/staging/master/DCM-03953-An-Integrative-Survey-on-Mental-Health-Conversational-Agents-to-Bridge-Computer--4d307644bd4e.pdf,b94fec8ed4cd5a605c9285f1ba3c1a16e4cb4a34bdd669634f1023bff2ae6290,true,2026-09-07T22:30:54.512103+00:00,
DCM-03954,DCM-03954,doi,data/document-resolution/master/source-url-download-manifest.csv,2415,Analysis of artificial intelligence chatbots and satisfaction for learning in mathematics education,10.46661/ijeri.8196,https://www.upo.es/revistas/index.php/IJERI/article/download/8196/7525,library/staging/master/DCM-03954-Analysis-of-artificial-intelligence-chatbots-and-satisfaction-for-learning-in-ma-d68e1e803214.pdf,,false,2026-09-07T22:30:54.569918+00:00,<HTTPError 503: 'Service Unavailable'>
DCM-03955,DCM-03955,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,2416,Chatbots to Support Mental Health & Wellbeing:Early Findings from ChatPal Use During COVID-19 Lockdown,,https://pure.ulster.ac.uk/ws/files/86048357/ECMH_Abstract_book_vol_2_2020.pdf,library/staging/master/DCM-03955-Chatbots-to-Support-Mental-Health-Wellbeing-Early-Findings-from-ChatPal-Use-Duri-8bf3963e7fed.pdf,0042219f889fe1c06a4341d2941b663459163b10e674fb1624f4309af067ff8b,true,2026-09-07T22:30:55.187925+00:00,
DCM-03956,DCM-03956,doi,data/document-resolution/master/source-url-download-manifest.csv,2417,Utility and Acceptability of AI-Enabled Chatbots on the Online Customer Journey in E-Retailing,10.12785/ijcds/150125,https://journal.uob.edu.bh:443/bitstream/123456789/5135/3/IJCDS150125_1570900563.pdf,library/staging/master/DCM-03956-Utility-and-Acceptability-of-AI-Enabled-Chatbots-on-the-Online-Customer-Journey--257eff336ff8.pdf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,2026-09-07T22:30:55.300470+00:00,response-is-not-pdf
DCM-03957,DCM-03957,doi,data/document-resolution/master/source-url-download-manifest.csv,2418,An Investigation Into the Sensitivity of Personal Information and Implications for Disclosure: A UK Perspective,10.3389/fcomp.2022.908245,https://www.frontiersin.org/articles/10.3389/fcomp.2022.908245/pdf,library/staging/master/DCM-03957-An-Investigation-Into-the-Sensitivity-of-Personal-Information-and-Implications-f-d83840419f82.pdf,5926b6e94f5dd4631fe06b3dcadc2938778f87a357d60750b6438e84a69addbc,true,2026-09-07T22:30:55.903990+00:00,
DCM-03960,DCM-03960,doi,data/document-resolution/master/source-url-download-manifest.csv,2419,clem:todd: A Framework for the Systematic Benchmarking of LLM-Based Task-Oriented Dialogue System Realisations,10.48550/arxiv.2505.05445,https://arxiv.org/pdf/2505.05445,library/staging/master/DCM-03960-clem-todd-A-Framework-for-the-Systematic-Benchmarking-of-LLM-Based-Task-Oriented-d09547b4d9f5.pdf,1301678bbac23d5c89e2397bb29215f065fca4f95522fe4446d1a0b6726f2f7f,true,2026-09-07T22:30:56.781572+00:00,
DCM-03961,DCM-03961,doi,data/document-resolution/master/source-url-download-manifest.csv,2420,A Generative Artificial Intelligence Empowered Chatbot: System Usability and Student Teachers’ Experience,10.1007/978-3-031-63028-6_27,https://strathprints.strath.ac.uk/88631/1/Nikou-etal-ITS-2024-A-Generative-Artificial-Intelligence-empowered-chatbot.pdf,library/staging/master/DCM-03961-A-Generative-Artificial-Intelligence-Empowered-Chatbot-System-Usability-and-Stud-d43dbffc41bf.pdf,23b3994b2940ad3235d9b639dc0dd5382e2359c367360cb5c3a29008bc3374d9,true,2026-09-07T22:30:57.552311+00:00,
DCM-03962,DCM-03962,doi,data/document-resolution/master/source-url-download-manifest.csv,2421,Interventions in Chinese Undergraduate Students’ Mental Health: Systematic Review,10.2196/38249,https://www.i-jmr.org/2022/1/e38249/PDF,library/staging/master/DCM-03962-Interventions-in-Chinese-Undergraduate-Students-Mental-Health-Systematic-Review-36e7fc110022.pdf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,2026-09-07T22:30:57.604495+00:00,response-is-not-pdf
DCM-03963,DCM-03963,doi,data/document-resolution/master/source-url-download-manifest.csv,2422,"The role of generative AI chatbots in higher education: A student-centric conceptual analysis of benefits, ethics, and privacy concerns",10.3926/jotse.3643,https://www.jotse.org/index.php/jotse/article/download/3643/1015,library/staging/master/DCM-03963-The-role-of-generative-AI-chatbots-in-higher-education-A-student-centric-concept-fe9711dcadea.pdf,79df06f187ec77dc4bdaab32a2d0883c91f8cbeab4a59ab33499b8f196dc2080,true,2026-09-07T22:30:57.756308+00:00,
DCM-03964,DCM-03964,doi,data/document-resolution/master/source-url-download-manifest.csv,2423,Speech as Interactive Design Material (SIDM): How to design and evaluate task-tailored synthetic voices?,10.1145/3640544.3645258,https://dl.acm.org/doi/pdf/10.1145/3640544.3645258,library/staging/master/DCM-03964-Speech-as-Interactive-Design-Material-SIDM-How-to-design-and-evaluate-task-tailo-c19288ff2426.pdf,,false,2026-09-07T22:30:58.271250+00:00,<HTTPError 403: 'Forbidden'>
DCM-03965,DCM-03965,doi,data/document-resolution/master/source-url-download-manifest.csv,2424,Large Language Models Can Infer Personality from Free-Form User Interactions,10.31219/osf.io/apc5g,https://osf.io/apc5g,library/staging/master/DCM-03965-Large-Language-Models-Can-Infer-Personality-from-Free-Form-User-Interactions-572041fd4868.pdf,b3b0023ca2d6e6503197b1d3b11485d4c2c9cec17d96903fcb818f7272b4cae6,false,2026-09-07T22:30:58.370472+00:00,response-is-not-pdf
DCM-03966,DCM-03966,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,2425,Algorithmic transparency of conversational agents,,https://eprints.mdx.ac.uk/27914/1/IUI19WS-IUIATEC-1.pdf,library/staging/master/DCM-03966-Algorithmic-transparency-of-conversational-agents-2d4398384abc.pdf,,false,2026-09-07T22:30:58.456765+00:00,"URLError(TimeoutError(10060, 'Uma tentativa de conexão falhou porque o componente conectado não respondeu\r\ncorretamente após um período de tempo ou a conexão estabelecida falhou\r\nporque o host conectado não respondeu', None, 10060, None))"
DCM-03967,DCM-03967,doi,data/document-resolution/master/source-url-download-manifest.csv,2426,Impact of Guidance and Interaction Strategies for LLM Use on Learner Performance and Perception,10.48550/arxiv.2310.13712,https://arxiv.org/pdf/2310.13712,library/staging/master/DCM-03967-Impact-of-Guidance-and-Interaction-Strategies-for-LLM-Use-on-Learner-Performance-c1f4470d6c32.pdf,282badcd0d69ccadf424f88d7c390fd318ce0f427df71e2750e5219fd5b87d51,true,2026-09-07T22:30:58.663579+00:00,
DCM-03968,DCM-03968,doi,data/document-resolution/master/source-url-download-manifest.csv,2427,Leveraging LLMs for interpreting historical source code: a case study of the Apple Lisa through critical code studies,10.1007/s00146-025-02786-w,https://link.springer.com/content/pdf/10.1007/s00146-025-02786-w.pdf,library/staging/master/DCM-03968-Leveraging-LLMs-for-interpreting-historical-source-code-a-case-study-of-the-Appl-272ddf169bf1.pdf,943e325cede43e094130d26b0072a5cf868166dd8986347f582f7abaa028cfab,true,2026-09-07T22:30:59.192955+00:00,
DCM-03969,DCM-03969,doi,data/document-resolution/master/source-url-download-manifest.csv,2428,Pengembangan Chatbot Untuk Keperluan Akademik (Studi Kasus: Fakultas Ilmu Komputer UB),10.51158/tecnoscienza.v8i1.991,https://ejournal.kahuripan.ac.id/index.php/TECNOSCIENZA/article/download/991/683,library/staging/master/DCM-03969-Pengembangan-Chatbot-Untuk-Keperluan-Akademik-Studi-Kasus-Fakultas-Ilmu-Komputer-b67ac447d803.pdf,,false,2026-09-07T22:30:59.423414+00:00,<HTTPError 403: 'Forbidden'>
DCM-03970,DCM-03970,doi,data/document-resolution/master/source-url-download-manifest.csv,2429,No Hard Feelings: The Protective Power of AI Empathy During Service Interaction Failures,10.31234/osf.io/4n9xy_v1,https://osf.io/4n9xy_v1/download,library/staging/master/DCM-03970-No-Hard-Feelings-The-Protective-Power-of-AI-Empathy-During-Service-Interaction-F-679c462ed029.pdf,b3b0023ca2d6e6503197b1d3b11485d4c2c9cec17d96903fcb818f7272b4cae6,false,2026-09-07T22:30:59.757778+00:00,response-is-not-pdf
DCM-03971,DCM-03971,doi,data/document-resolution/master/source-url-download-manifest.csv,2430,Towards Enhancing Linked Data Retrieval in Conversational UIs using Large Language Models,10.48550/arxiv.2409.16220,https://arxiv.org/pdf/2409.16220,library/staging/master/DCM-03971-Towards-Enhancing-Linked-Data-Retrieval-in-Conversational-UIs-using-Large-Langua-b02c66a6131a.pdf,f7de645563676024f8e5fdcc8444aab1393f2e737c14055ef0b4bf0a96290fe7,true,2026-09-07T22:30:59.877475+00:00,
DCM-03973,DCM-03973,doi,data/document-resolution/master/source-url-download-manifest.csv,2431,Mobile-based Decision Support System for Poultry Farmers: A Case of Tanzania,10.14569/ijacsa.2021.0120273,http://thesai.org/Downloads/Volume12No2/Paper_73-Mobile_based_Decision_Support_System.pdf,library/staging/master/DCM-03973-Mobile-based-Decision-Support-System-for-Poultry-Farmers-A-Case-of-Tanzania-bcf190ba64ad.pdf,f666bd83edc325a35fb2c5e939530b82dc7cd000d4193fe3fa2858d19f59cb89,true,2026-09-07T22:31:00.076573+00:00,
